"subject","study","term","pool","mode","condition","pretty_condition","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"G6J4A","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.11908333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","O",17.581
"G6J4A","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.69213333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",33.727
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.46813333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",34.002
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.60925,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",8.358
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.25483333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",38.638
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.68008333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",145.419
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",5.25488333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","O,I,J,H,D,E",33.98
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.45045,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",7.876
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.02518333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",34.386
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.12986666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",66.185
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.61868333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",89.071
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",10.4415333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",109.111
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",10.6411,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",11.712
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",10.8101666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",10.047
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",11.3244833333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",30.765
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",12.5489833333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",73.377
"XAT3N","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",13.34965,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",47.771
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.85875,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",29.75
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.08058333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",13.213
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.27493333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","A",11.561
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.62045,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",20.636
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.2604,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",158.314
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.72771666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",16.638
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.30201666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","F,Z",34.37
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",8.43496666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E,I,J",67.886
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.76308333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",19.462
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.34955,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",35.089
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.56448333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",12.738
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",10.8173666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",75.068
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",12.28225,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",87.669
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",12.8778166666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",35.499
"ZTKAA","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",13.9849833333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E",66.339
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.9071,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",38.258
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.86506666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",57.353
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.3034,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",25.315
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.52061666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",12.899
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",5.36635,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","J,H",109.704
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.76361666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",16.894
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.61215,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",50.789
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",8.83366666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",133.165
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",10.12635,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",75.81
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",14.9703166666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",290.149
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",15.1343333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",8.825
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",15.4296,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",17.594
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",16.4204333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",59.329
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",17.9947666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","F",93.947
"LY8BF","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",19.6364,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",97.564
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.0994,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",41.165
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.49915,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",23.904
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.71196666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",12.687
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.11235,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",23.942
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.76875,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",99.301
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.59903333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.554
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.91011666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",78.588
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.67513333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",45.678
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.08701666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",24.635
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",8.89051666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",48.131
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.08986666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",11.887
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.26883333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",10.664
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.53988333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",16.187
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",10.0751333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",32.041
"58DU7","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",11.3944666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",79.083
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.21118333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",11.682
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.43128333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",13.093
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.01341666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",34.739
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.04156666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","F",61.366
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.90498333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","F,K",51.096
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.79536666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",16.885
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",8.29025,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",149.495
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",8.78866666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","C,Z",29.636
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.83001666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E,H",2.382
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",8.91538333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",5.015
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.0726,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",9.131
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.19053333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",6.906
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.63033333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","K,X",26.28
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.67755,"Which shift(s) end at 3pm?","endtime","14","FALSE","C,X",2.626
"P9XXX","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.75333333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B,K",4.441
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.08358333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",29.448
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.43443333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",20.932
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.39996666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",57.801
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.86428333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",87.732
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.79963333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",175.518
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.28686666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",21.801
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",8.90631666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",37.055
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.59673333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",41.317
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",10.1563,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",33.461
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",11.8897666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",103.894
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",12.1904666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",17.045
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",12.5061666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",18.832
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",13.30215,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",47.643
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",13.6763666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",22.339
"VO9EL","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",15.47235,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","F",107.353
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",0.977416666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",17.811
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.17883333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",11.981
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.45811666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",16.653
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.84325,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",22.933
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.22608333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",22.867
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.52585,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",11.703
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.78008333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",15.15
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.40073333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",37.135
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.65923333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",15.407
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.41146666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",45.024
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.72803333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",18.89
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.82153333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",5.505
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.12676666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",18.199
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.04941666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",55.217
"XTF1P","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.02946666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","X",58.692
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",0.5528,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",8.476
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",0.746966666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",11.523
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.0497,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",18.055
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.7728,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",43.275
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.86668333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","K",5.521
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.12501666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",12.602
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.7448,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",36.275
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.33026666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",34.974
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.63341666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",17.948
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.02326666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",23.091
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.20238333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","M",10.406
"HMOWY","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.37933333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",10.474
