"subject","study","term","pool","mode","condition","pretty_condition","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"33MKE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.64921666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",26.845
"33MKE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.76503333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",6.789
"33MKE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.98816666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",13.211
"33MKE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",5.234,"Which shift(s) start at 12pm?","starttime","11","FALSE","E,F",14.657
"33MKE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",5.34463333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",6.463
"33MKE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.20536666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","I,J",51.543
"33MKE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.45441666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","G",14.841
"33MKE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.8597,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","C,G",24.216
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.94018333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",26.731
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.23075,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",17.327
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.97038333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","A,U,B",44.28
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.12178333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",8.979
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",4.4031,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","",16.782
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.16136666666667,"Which shift(s) are six hours long?","duration","6","FALSE","",37.959
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",5.83595,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",40.374
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.23066666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","C,G",23.582
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.40305,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E,I",10.246
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.78131666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",22.594
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.90993333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",7.618
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.01998333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",6.5
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.0769,"Which 2 shifts end when Z begins?","meets","13","FALSE","D,N",63.316
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",11.5359833333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","",207.233
"NSFVM","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",12.2335166666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,I,J",41.559
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",0.620166666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",9.436
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",0.811283333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",11.361
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.06025,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",14.83
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.11658333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",3.283
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.14291666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","K",1.479
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",1.48723333333333,"Which shift(s) are six hours long?","duration","6","FALSE","H,N",16.861
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.65671666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","H,I",10.069
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.67991666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","K",1.29
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",1.7231,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","H,N",2.49
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.79571666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","L,Z",4.243
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.9882,"Which shift(s) start at 12pm?","starttime","11","FALSE","I",11.454
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.03908333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","O",2.952
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.08918333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","D,P",2.908
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.16711666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","F,K",4.582
"AAGHE","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.21368333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,G",2.698
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.43451666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",20.022
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.59235,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",9.353
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.82586666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","I",13.901
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.07711666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",14.961
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.32328333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","Z",74.622
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.0781,"Which shift(s) are six hours long?","duration","6","FALSE","E,J,M",37.897
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",5.33661666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",75.402
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",5.79213333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","M",26.591
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.17603333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",22.919
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.0152,"Which shift(s) end at the same time as F?","ends","10","FALSE","A",50.225
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.1776,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",9.635
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.28485,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",6.313
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.72186666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",26.024
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.99086666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",16.03
"EETML","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",8.79363333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E",48.043
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.207,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",8.697
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.46811666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",15.574
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.62813333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","A",9.51
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.79381666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","E",9.853
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.04865,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",13.632
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.44713333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",18.262
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.73691666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",17.292
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.19371666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","I",27.311
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.31825,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","J",7.375
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.38631666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",3.984
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.40818333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","X",1.221
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.43206666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","X",1.345
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.45346666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","X",1.183
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.4769,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",1.312
"7A5L3","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.5118,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","X",2.003
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",0.841033333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",14.49
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.1132,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",16.226
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.41505,"Which shift(s) begin when C ends?","meets","3","FALSE","A",17.85
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.84525,"Which shift(s) end at 4 pm?","endtime","4","FALSE","K",25.712
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.86025,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","A,F",459.498
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",10.53615,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",12.721
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",12.2541833333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",102.983
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",13.3353666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","F",64.612
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",14.31345,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",58.423
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",15.6594,"Which shift(s) end at the same time as F?","ends","10","FALSE","",80.66
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",16.6236166666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",57.312
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",17.1231166666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",29.873
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",17.1623833333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","O",2.216
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",17.2035333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","K",2.375
"KBGH8","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",17.2545666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","H,I",2.973
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.01165,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",26.048
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.21901666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",12.338
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.61485,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",23.651
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",5.00068333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",143.036
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.36501666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","F,U",81.569
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.66091666666667,"Which shift(s) are six hours long?","duration","6","FALSE","D,E",11.471
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.96216666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",17.975
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.64953333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E,F",41.142
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.94901666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",77.87
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.7415,"Which shift(s) end at the same time as F?","ends","10","FALSE","E,X",47.264
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.98685,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",14.619
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",10.1958,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",12.434
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",10.7084166666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",30.649
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",11.72795,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",61.072
"CF1U6","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",12.6843833333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",57.094
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",0.484733333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",14.207
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",0.651833333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",9.942
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.17196666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","I,Z",31.119
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.44473333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",16.279
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.51165,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","H",3.927
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",1.7277,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",10.902
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.8149,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","G,K",5.147
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.8476,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","K,O",1.877
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",1.87928333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","J,N",1.816
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.91203333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","J,N",1.88
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.93875,"Which shift(s) start at 12pm?","starttime","11","FALSE","G,K",1.52
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.97141666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","A",1.877
"SQGVP","SGC4A","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.00251666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F",1.78
