"subject","mode","pretty_condition","question","score"
"QOHN7","asynch","TRI-rotate-45",13,5
"QGBTT","asynch","TRI-rotate-45",1,-1
"QGBTT","asynch","TRI-rotate-45",2,-2
"QGBTT","asynch","TRI-rotate-45",3,-3
"QGBTT","asynch","TRI-rotate-45",4,-3.5
"QGBTT","asynch","TRI-rotate-45",5,-4.5
"QGBTT","asynch","TRI-rotate-45",6,-5.5
"QGBTT","asynch","TRI-rotate-45",7,-6.5
"QGBTT","asynch","TRI-rotate-45",8,-7.5
"QGBTT","asynch","TRI-rotate-45",9,-8.5
"QGBTT","asynch","TRI-rotate-45",10,-9.5
"QGBTT","asynch","TRI-rotate-45",11,-10.5
"QGBTT","asynch","TRI-rotate-45",12,-11.5
"QGBTT","asynch","TRI-rotate-45",13,-12.5
"TTB8O","asynch","TRI-rotate-45",1,1
"TTB8O","asynch","TRI-rotate-45",2,2
"TTB8O","asynch","TRI-rotate-45",3,2.5
"TTB8O","asynch","TRI-rotate-45",4,1.5
"TTB8O","asynch","TRI-rotate-45",5,0.5
"TTB8O","asynch","TRI-rotate-45",6,-0.5
"TTB8O","asynch","TRI-rotate-45",7,-1
"TTB8O","asynch","TRI-rotate-45",8,-0.5
"TTB8O","asynch","TRI-rotate-45",9,0.5
"TTB8O","asynch","TRI-rotate-45",10,1.5
"TTB8O","asynch","TRI-rotate-45",11,1
"TTB8O","asynch","TRI-rotate-45",12,2
"TTB8O","asynch","TRI-rotate-45",13,1.5
"6YNOF","asynch","TRI-rotate-45",1,1
"6YNOF","asynch","TRI-rotate-45",2,2
"6YNOF","asynch","TRI-rotate-45",3,3
"6YNOF","asynch","TRI-rotate-45",4,4
"6YNOF","asynch","TRI-rotate-45",5,5
"6YNOF","asynch","TRI-rotate-45",6,6
"6YNOF","asynch","TRI-rotate-45",7,7
"6YNOF","asynch","TRI-rotate-45",8,8
"6YNOF","asynch","TRI-rotate-45",9,9
"6YNOF","asynch","TRI-rotate-45",10,10
"6YNOF","asynch","TRI-rotate-45",11,9.5
"6YNOF","asynch","TRI-rotate-45",12,10.5
"6YNOF","asynch","TRI-rotate-45",13,11.5
"YS9FT","asynch","TRI-rotate-45",1,1
"YS9FT","asynch","TRI-rotate-45",2,2
"YS9FT","asynch","TRI-rotate-45",3,3
"YS9FT","asynch","TRI-rotate-45",4,4
"YS9FT","asynch","TRI-rotate-45",5,3
"YS9FT","asynch","TRI-rotate-45",6,4
"YS9FT","asynch","TRI-rotate-45",7,5
"YS9FT","asynch","TRI-rotate-45",8,6
"YS9FT","asynch","TRI-rotate-45",9,7
"YS9FT","asynch","TRI-rotate-45",10,8
"YS9FT","asynch","TRI-rotate-45",11,9
"YS9FT","asynch","TRI-rotate-45",12,10
"YS9FT","asynch","TRI-rotate-45",13,11
"SSKFO","asynch","TRI-rotate-45",1,1
"SSKFO","asynch","TRI-rotate-45",2,2
"SSKFO","asynch","TRI-rotate-45",3,3
"SSKFO","asynch","TRI-rotate-45",4,4
"SSKFO","asynch","TRI-rotate-45",5,5
"SSKFO","asynch","TRI-rotate-45",6,6
"SSKFO","asynch","TRI-rotate-45",7,7
"SSKFO","asynch","TRI-rotate-45",8,8
"SSKFO","asynch","TRI-rotate-45",9,9
"SSKFO","asynch","TRI-rotate-45",10,10
"SSKFO","asynch","TRI-rotate-45",11,11
"SSKFO","asynch","TRI-rotate-45",12,12
"SSKFO","asynch","TRI-rotate-45",13,13
"GC47R","asynch","TRI-rotate-45",1,-0.5
"GC47R","asynch","TRI-rotate-45",2,0
"GC47R","asynch","TRI-rotate-45",3,-1
"GC47R","asynch","TRI-rotate-45",4,-2
"GC47R","asynch","TRI-rotate-45",5,-2.5
"GC47R","asynch","TRI-rotate-45",6,-3.5
"GC47R","asynch","TRI-rotate-45",7,-4
"GC47R","asynch","TRI-rotate-45",8,-4.5
"GC47R","asynch","TRI-rotate-45",9,-3.5
"GC47R","asynch","TRI-rotate-45",10,-4.5
"GC47R","asynch","TRI-rotate-45",11,-5.5
"GC47R","asynch","TRI-rotate-45",12,-4.5
"GC47R","asynch","TRI-rotate-45",13,-5.5
"F24DY","asynch","ORTH-rotate-45",1,1
"F24DY","asynch","ORTH-rotate-45",2,1.5
"F24DY","asynch","ORTH-rotate-45",3,2.5
"F24DY","asynch","ORTH-rotate-45",4,3.5
"F24DY","asynch","ORTH-rotate-45",5,4
"F24DY","asynch","ORTH-rotate-45",6,3
"F24DY","asynch","ORTH-rotate-45",7,2.5
"F24DY","asynch","ORTH-rotate-45",8,2
"F24DY","asynch","ORTH-rotate-45",9,3
"F24DY","asynch","ORTH-rotate-45",10,4
"F24DY","asynch","ORTH-rotate-45",11,3.5
"F24DY","asynch","ORTH-rotate-45",12,3
"F24DY","asynch","ORTH-rotate-45",13,2.5
"GXB4O","asynch","TRI-rotate-45",1,0.5
"GXB4O","asynch","TRI-rotate-45",2,1.5
"GXB4O","asynch","TRI-rotate-45",3,2.5
"GXB4O","asynch","TRI-rotate-45",4,3.5
"GXB4O","asynch","TRI-rotate-45",5,4.5
"GXB4O","asynch","TRI-rotate-45",6,5.5
"GXB4O","asynch","TRI-rotate-45",7,6.5
"GXB4O","asynch","TRI-rotate-45",8,7.5
"GXB4O","asynch","TRI-rotate-45",9,8.5
"GXB4O","asynch","TRI-rotate-45",10,9.5
"GXB4O","asynch","TRI-rotate-45",11,10.5
"GXB4O","asynch","TRI-rotate-45",12,11.5
"GXB4O","asynch","TRI-rotate-45",13,12.5
"2CJ7D","asynch","TRI-rotate-45",1,-1
"2CJ7D","asynch","TRI-rotate-45",2,-2
"2CJ7D","asynch","TRI-rotate-45",3,-3
"2CJ7D","asynch","TRI-rotate-45",4,-4
"2CJ7D","asynch","TRI-rotate-45",5,-4
"2CJ7D","asynch","TRI-rotate-45",6,-5
"2CJ7D","asynch","TRI-rotate-45",7,-6
"2CJ7D","asynch","TRI-rotate-45",8,-7
"2CJ7D","asynch","TRI-rotate-45",9,-8
"2CJ7D","asynch","TRI-rotate-45",10,-9
"2CJ7D","asynch","TRI-rotate-45",11,-10
"2CJ7D","asynch","TRI-rotate-45",12,-11
"2CJ7D","asynch","TRI-rotate-45",13,-12
"SV20G","asynch","ORTH-rotate-45",1,1
"SV20G","asynch","ORTH-rotate-45",2,2
"SV20G","asynch","ORTH-rotate-45",3,3
"SV20G","asynch","ORTH-rotate-45",4,4
"SV20G","asynch","ORTH-rotate-45",5,3.5
"SV20G","asynch","ORTH-rotate-45",6,4.5
"SV20G","asynch","ORTH-rotate-45",7,5.5
"SV20G","asynch","ORTH-rotate-45",8,6.5
"SV20G","asynch","ORTH-rotate-45",9,7.5
"SV20G","asynch","ORTH-rotate-45",10,8.5
"SV20G","asynch","ORTH-rotate-45",11,9.5
"SV20G","asynch","ORTH-rotate-45",12,10.5
"SV20G","asynch","ORTH-rotate-45",13,11.5
"T7NPC","asynch","TRI-rotate-45",1,1
"T7NPC","asynch","TRI-rotate-45",2,2
"T7NPC","asynch","TRI-rotate-45",3,3
"T7NPC","asynch","TRI-rotate-45",4,4
"T7NPC","asynch","TRI-rotate-45",5,5
"T7NPC","asynch","TRI-rotate-45",6,6
"T7NPC","asynch","TRI-rotate-45",7,7
"T7NPC","asynch","TRI-rotate-45",8,8
"T7NPC","asynch","TRI-rotate-45",9,9
"T7NPC","asynch","TRI-rotate-45",10,10
"T7NPC","asynch","TRI-rotate-45",11,11
"T7NPC","asynch","TRI-rotate-45",12,12
"T7NPC","asynch","TRI-rotate-45",13,13
"0TUJO","asynch","TRI-rotate-45",1,-1
"0TUJO","asynch","TRI-rotate-45",2,0
"0TUJO","asynch","TRI-rotate-45",3,-1
"0TUJO","asynch","TRI-rotate-45",4,-2
"0TUJO","asynch","TRI-rotate-45",5,-2.5
"0TUJO","asynch","TRI-rotate-45",6,-3.5
"0TUJO","asynch","TRI-rotate-45",7,-4.5
"0TUJO","asynch","TRI-rotate-45",8,-5
"0TUJO","asynch","TRI-rotate-45",9,-6
"0TUJO","asynch","TRI-rotate-45",10,-7
"0TUJO","asynch","TRI-rotate-45",11,-8
"0TUJO","asynch","TRI-rotate-45",12,-9
"0TUJO","asynch","TRI-rotate-45",13,-10
"4EDBK","asynch","ORTH-rotate-45",1,-1
"4EDBK","asynch","ORTH-rotate-45",2,-2
"4EDBK","asynch","ORTH-rotate-45",3,-3
"4EDBK","asynch","ORTH-rotate-45",4,-4
"4EDBK","asynch","ORTH-rotate-45",5,-4.5
"4EDBK","asynch","ORTH-rotate-45",6,-5.5
"4EDBK","asynch","ORTH-rotate-45",7,-6.5
"4EDBK","asynch","ORTH-rotate-45",8,-7.5
"4EDBK","asynch","ORTH-rotate-45",9,-8.5
"4EDBK","asynch","ORTH-rotate-45",10,-9.5
"4EDBK","asynch","ORTH-rotate-45",11,-10.5
"4EDBK","asynch","ORTH-rotate-45",12,-10.5
"4EDBK","asynch","ORTH-rotate-45",13,-11.5
"GV92N","asynch","ORTH-rotate-45",1,-1
"GV92N","asynch","ORTH-rotate-45",2,-2
"GV92N","asynch","ORTH-rotate-45",3,-1.5
"GV92N","asynch","ORTH-rotate-45",4,-2
"GV92N","asynch","ORTH-rotate-45",5,-2.5
"GV92N","asynch","ORTH-rotate-45",6,-3.5
"GV92N","asynch","ORTH-rotate-45",7,-4.5
"GV92N","asynch","ORTH-rotate-45",8,-4
"GV92N","asynch","ORTH-rotate-45",9,-5
"GV92N","asynch","ORTH-rotate-45",10,-6
"GV92N","asynch","ORTH-rotate-45",11,-7
"GV92N","asynch","ORTH-rotate-45",12,-8
"GV92N","asynch","ORTH-rotate-45",13,-9
"67Z0V","asynch","ORTH-rotate-45",1,-1
"67Z0V","asynch","ORTH-rotate-45",2,-2
"67Z0V","asynch","ORTH-rotate-45",3,-3
"67Z0V","asynch","ORTH-rotate-45",4,-3.5
"67Z0V","asynch","ORTH-rotate-45",5,-3.5
"67Z0V","asynch","ORTH-rotate-45",6,-4.5
"67Z0V","asynch","ORTH-rotate-45",7,-5.5
"67Z0V","asynch","ORTH-rotate-45",8,-6.5
"67Z0V","asynch","ORTH-rotate-45",9,-7.5
"67Z0V","asynch","ORTH-rotate-45",10,-8.5
"67Z0V","asynch","ORTH-rotate-45",11,-9.5
"67Z0V","asynch","ORTH-rotate-45",12,-10.5
"67Z0V","asynch","ORTH-rotate-45",13,-10.5
"UEETV","asynch","ORTH-rotate-45",1,1
"UEETV","asynch","ORTH-rotate-45",2,2
"UEETV","asynch","ORTH-rotate-45",3,3
"UEETV","asynch","ORTH-rotate-45",4,4
"UEETV","asynch","ORTH-rotate-45",5,5
"UEETV","asynch","ORTH-rotate-45",6,6
"UEETV","asynch","ORTH-rotate-45",7,7
"UEETV","asynch","ORTH-rotate-45",8,8
"UEETV","asynch","ORTH-rotate-45",9,9
"UEETV","asynch","ORTH-rotate-45",10,10
"UEETV","asynch","ORTH-rotate-45",11,11
"UEETV","asynch","ORTH-rotate-45",12,12
"UEETV","asynch","ORTH-rotate-45",13,13
"L5L85","asynch","ORTH-rotate-45",1,-0.5
"L5L85","asynch","ORTH-rotate-45",2,-1.5
"L5L85","asynch","ORTH-rotate-45",3,-2
"L5L85","asynch","ORTH-rotate-45",4,-2
"L5L85","asynch","ORTH-rotate-45",5,-2
"L5L85","asynch","ORTH-rotate-45",6,-3
"L5L85","asynch","ORTH-rotate-45",7,-3
"L5L85","asynch","ORTH-rotate-45",8,-2.5
"L5L85","asynch","ORTH-rotate-45",9,-3
"L5L85","asynch","ORTH-rotate-45",10,-4
"L5L85","asynch","ORTH-rotate-45",11,-4.5
"L5L85","asynch","ORTH-rotate-45",12,-5
"L5L85","asynch","ORTH-rotate-45",13,-4
"MLNH1","asynch","ORTH-rotate-45",1,-1
"MLNH1","asynch","ORTH-rotate-45",2,-2
"MLNH1","asynch","ORTH-rotate-45",3,-2.5
"MLNH1","asynch","ORTH-rotate-45",4,-1.5
"MLNH1","asynch","ORTH-rotate-45",5,-0.5
"MLNH1","asynch","ORTH-rotate-45",6,-1.5
"MLNH1","asynch","ORTH-rotate-45",7,-2
"MLNH1","asynch","ORTH-rotate-45",8,-1
"MLNH1","asynch","ORTH-rotate-45",9,-1.5
"MLNH1","asynch","ORTH-rotate-45",10,-2.5
"MLNH1","asynch","ORTH-rotate-45",11,-1.5
"MLNH1","asynch","ORTH-rotate-45",12,-0.5
"MLNH1","asynch","ORTH-rotate-45",13,0.5
"O9T8H","asynch","ORTH-rotate-45",1,-1
"O9T8H","asynch","ORTH-rotate-45",2,-2
"O9T8H","asynch","ORTH-rotate-45",3,-3
"O9T8H","asynch","ORTH-rotate-45",4,-4
"O9T8H","asynch","ORTH-rotate-45",5,-4
"O9T8H","asynch","ORTH-rotate-45",6,-5
"O9T8H","asynch","ORTH-rotate-45",7,-6
"O9T8H","asynch","ORTH-rotate-45",8,-5
"O9T8H","asynch","ORTH-rotate-45",9,-6
"O9T8H","asynch","ORTH-rotate-45",10,-7
"O9T8H","asynch","ORTH-rotate-45",11,-7.5
"O9T8H","asynch","ORTH-rotate-45",12,-8.5
"O9T8H","asynch","ORTH-rotate-45",13,-9
"SCB5T","asynch","ORTH-rotate-45",1,-1
"SCB5T","asynch","ORTH-rotate-45",2,-2
"SCB5T","asynch","ORTH-rotate-45",3,-3
"SCB5T","asynch","ORTH-rotate-45",4,-4
"SCB5T","asynch","ORTH-rotate-45",5,-3
"SCB5T","asynch","ORTH-rotate-45",6,-4
"SCB5T","asynch","ORTH-rotate-45",7,-5
"SCB5T","asynch","ORTH-rotate-45",8,-6
"SCB5T","asynch","ORTH-rotate-45",9,-7
"SCB5T","asynch","ORTH-rotate-45",10,-8
"SCB5T","asynch","ORTH-rotate-45",11,-8.5
"SCB5T","asynch","ORTH-rotate-45",12,-9.5
"SCB5T","asynch","ORTH-rotate-45",13,-10.5
"YZN1M","asynch","ORTH-rotate-45",1,1
"YZN1M","asynch","ORTH-rotate-45",2,2
"YZN1M","asynch","ORTH-rotate-45",3,3
"YZN1M","asynch","ORTH-rotate-45",4,4
"YZN1M","asynch","ORTH-rotate-45",5,3.5
"YZN1M","asynch","ORTH-rotate-45",6,4.5
"YZN1M","asynch","ORTH-rotate-45",7,5.5
"YZN1M","asynch","ORTH-rotate-45",8,6.5
"YZN1M","asynch","ORTH-rotate-45",9,7.5
"YZN1M","asynch","ORTH-rotate-45",10,8.5
"YZN1M","asynch","ORTH-rotate-45",11,9.5
"YZN1M","asynch","ORTH-rotate-45",12,10.5
"YZN1M","asynch","ORTH-rotate-45",13,11.5
"WHNRQ","asynch","ORTH-rotate-45",1,-1
"WHNRQ","asynch","ORTH-rotate-45",2,-2
"WHNRQ","asynch","ORTH-rotate-45",3,-2
"WHNRQ","asynch","ORTH-rotate-45",4,-2.5
"WHNRQ","asynch","ORTH-rotate-45",5,-3
"WHNRQ","asynch","ORTH-rotate-45",6,-4
"WHNRQ","asynch","ORTH-rotate-45",7,-4.5
"WHNRQ","asynch","ORTH-rotate-45",8,-5
"WHNRQ","asynch","ORTH-rotate-45",9,-6
"WHNRQ","asynch","ORTH-rotate-45",10,-7
"WHNRQ","asynch","ORTH-rotate-45",11,-8
"WHNRQ","asynch","ORTH-rotate-45",12,-9
"WHNRQ","asynch","ORTH-rotate-45",13,-9.5
"GD2OK","asynch","ORTH-rotate-45",1,-1
"GD2OK","asynch","ORTH-rotate-45",2,-2
"GD2OK","asynch","ORTH-rotate-45",3,-3
"GD2OK","asynch","ORTH-rotate-45",4,-4
"GD2OK","asynch","ORTH-rotate-45",5,-5
"GD2OK","asynch","ORTH-rotate-45",6,-6
"GD2OK","asynch","ORTH-rotate-45",7,-7
"GD2OK","asynch","ORTH-rotate-45",8,-8
"GD2OK","asynch","ORTH-rotate-45",9,-9
"GD2OK","asynch","ORTH-rotate-45",10,-10
"GD2OK","asynch","ORTH-rotate-45",11,-11
"GD2OK","asynch","ORTH-rotate-45",12,-12
"GD2OK","asynch","ORTH-rotate-45",13,-12.5
"7C7KM","asynch","ORTH-rotate-45",1,-1
"7C7KM","asynch","ORTH-rotate-45",2,-2
"7C7KM","asynch","ORTH-rotate-45",3,-2.5
"7C7KM","asynch","ORTH-rotate-45",4,-3
"7C7KM","asynch","ORTH-rotate-45",5,-2
"7C7KM","asynch","ORTH-rotate-45",6,-3
"7C7KM","asynch","ORTH-rotate-45",7,-4
"7C7KM","asynch","ORTH-rotate-45",8,-3.5
"7C7KM","asynch","ORTH-rotate-45",9,-4.5
"7C7KM","asynch","ORTH-rotate-45",10,-5.5
"7C7KM","asynch","ORTH-rotate-45",11,-6.5
"7C7KM","asynch","ORTH-rotate-45",12,-7.5
"7C7KM","asynch","ORTH-rotate-45",13,-6.5
"CBCXK","asynch","ORTH-rotate-45",1,-1
"CBCXK","asynch","ORTH-rotate-45",2,-2
"CBCXK","asynch","ORTH-rotate-45",3,-3
"CBCXK","asynch","ORTH-rotate-45",4,-4
"CBCXK","asynch","ORTH-rotate-45",5,-5
"CBCXK","asynch","ORTH-rotate-45",6,-6
"CBCXK","asynch","ORTH-rotate-45",7,-7
"CBCXK","asynch","ORTH-rotate-45",8,-8
"CBCXK","asynch","ORTH-rotate-45",9,-9
"CBCXK","asynch","ORTH-rotate-45",10,-10
"CBCXK","asynch","ORTH-rotate-45",11,-11
"CBCXK","asynch","ORTH-rotate-45",12,-12
"CBCXK","asynch","ORTH-rotate-45",13,-13
