"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"QSGCP","juliet","fall17","111","1","starttime","A",19547,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","2","starts","E",16941,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","3","meets","Z",16722,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","4","endtime","U",29764,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","5","midpoint","U",31988,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","6","duration","EG",6973,1,1,"1","1","full"
"QSGCP","juliet","fall17","111","7","duration+starts","FB",21009,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","8","duration+contained","E",44650,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","9","starttime+before+endtime+during","I",15839,1,1,"1","1","full"
"QSGCP","juliet","fall17","111","10","ends","X",30099,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","11","starttime","FB",9310,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","12","starts","B",7895,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","13","meets","FX",31513,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","14","endtime","B",36539,0,1,"1","1","full"
"QSGCP","juliet","fall17","111","15","midpoint","EF",32148,0,1,"1","1","full"
"TX10R","india","fall17","111","1","starttime","A",26552,0,1,"1","1","full"
"TX10R","india","fall17","111","2","starts","E",27636,0,1,"1","1","full"
"TX10R","india","fall17","111","3","meets","Z",43636,0,1,"1","1","full"
"TX10R","india","fall17","111","4","endtime","U",64451,0,1,"1","1","full"
"TX10R","india","fall17","111","5","midpoint","U",90949,0,1,"1","1","full"
"TX10R","india","fall17","111","6","duration","EG",7391,1,1,"1","1","full"
"TX10R","india","fall17","111","7","duration+starts","FB",18647,0,1,"1","1","full"
"TX10R","india","fall17","111","8","duration+contained","E",48723,0,1,"1","1","full"
"TX10R","india","fall17","111","9","starttime+before+endtime+during","I",15037,1,1,"1","1","full"
"TX10R","india","fall17","111","10","ends","X",20599,0,1,"1","1","full"
"TX10R","india","fall17","111","11","starttime","M",10782,0,0,"1","1","full"
"TX10R","india","fall17","111","12","starts","B",7468,0,1,"1","1","full"
"TX10R","india","fall17","111","13","meets","FX",15957,0,1,"1","1","full"
"TX10R","india","fall17","111","14","endtime","B",19283,0,1,"1","1","full"
"TX10R","india","fall17","111","15","midpoint","F",94110,0,0,"1","1","full"
"2BBZ9","india","fall17","111","1","starttime","A",23208,0,1,"1","1","full"
"2BBZ9","india","fall17","111","2","starts","E",26070,0,1,"1","1","full"
"2BBZ9","india","fall17","111","3","meets","Z",44980,0,1,"1","1","full"
"2BBZ9","india","fall17","111","4","endtime","U",106018,0,1,"1","1","full"
"2BBZ9","india","fall17","111","5","midpoint","U",156974,0,1,"1","1","full"
"2BBZ9","india","fall17","111","6","duration","EG",7161,1,1,"1","1","full"
"2BBZ9","india","fall17","111","7","duration+starts","FB",20594,0,1,"1","1","full"
"2BBZ9","india","fall17","111","8","duration+contained","E",38467,0,1,"1","1","full"
"2BBZ9","india","fall17","111","9","starttime+before+endtime+during","I",20855,1,1,"1","1","full"
"2BBZ9","india","fall17","111","10","ends","X",28502,0,1,"1","1","full"
"2BBZ9","india","fall17","111","11","starttime","FB",18107,0,1,"1","1","full"
"2BBZ9","india","fall17","111","12","starts","B",12437,0,1,"1","1","full"
"2BBZ9","india","fall17","111","13","meets","FX",25511,0,1,"1","1","full"
"2BBZ9","india","fall17","111","14","endtime","B",44535,0,1,"1","1","full"
"2BBZ9","india","fall17","111","15","midpoint","EF",26737,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","1","starttime","A",52247,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","2","starts","E",19988,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","3","meets","Z",27184,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","4","endtime","U",55796,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","5","midpoint","U",117300,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","6","duration","EG",6499,1,1,"1","1","full"
"N2UK6","juliet","fall17","111","7","duration+starts","FB",24905,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","8","duration+contained","E",38789,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","9","starttime+before+endtime+during","I",21451,1,1,"1","1","full"
"N2UK6","juliet","fall17","111","10","ends","X",24314,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","11","starttime","FB",10825,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","12","starts","B",6366,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","13","meets","FX",42690,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","14","endtime","B",33688,0,1,"1","1","full"
"N2UK6","juliet","fall17","111","15","midpoint","EF",80040,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","1","starttime","A",46040,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","2","starts","E",22305,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","3","meets","Z",15722,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","4","endtime","U",74084,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","5","midpoint","U",83132,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","6","duration","EG",11019,1,1,"1","1","full"
"EFTYS","XTRA","fall17","111","7","duration+starts","FB",16986,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","8","duration+contained","E",38839,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","9","starttime+before+endtime+during","I",21192,1,1,"1","1","full"
"EFTYS","XTRA","fall17","111","10","ends","XZ",26924,0,0,"1","1","full"
"EFTYS","XTRA","fall17","111","11","starttime","FB",11860,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","12","starts","B",8877,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","13","meets","FX",26993,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","14","endtime","B",41849,0,1,"1","1","full"
"EFTYS","XTRA","fall17","111","15","midpoint","EF",43055,0,1,"1","1","full"
"OQB9V","kilo","fall17","111","1","starttime","F",40873,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","2","starts","K",12541,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","3","meets","F",12785,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","4","endtime","H",14975,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","5","midpoint","O",13549,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","6","duration","EG",10208,1,1,"1","1","full"
"OQB9V","kilo","fall17","111","7","duration+starts","XO",27980,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","8","duration+contained","G",29975,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","9","starttime+before+endtime+during","I",35728,1,1,"1","1","full"
"OQB9V","kilo","fall17","111","10","ends","E",13694,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","11","starttime","ML",13407,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","12","starts","G",10519,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","13","meets","EF",14821,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","14","endtime","X",10145,1,0,"1","1","full"
"OQB9V","kilo","fall17","111","15","midpoint","KX",10339,1,0,"1","1","full"
"M1REU","juliet","fall17","111","1","starttime","F",71453,1,0,"1","1","full"
"M1REU","juliet","fall17","111","2","starts","K",32850,1,0,"1","1","full"
"M1REU","juliet","fall17","111","3","meets","F",26191,1,0,"1","1","full"
"M1REU","juliet","fall17","111","4","endtime","H",22585,1,0,"1","1","full"
"M1REU","juliet","fall17","111","5","midpoint","O",44820,1,0,"1","1","full"
"M1REU","juliet","fall17","111","6","duration","EG",17262,1,1,"1","1","full"
"M1REU","juliet","fall17","111","7","duration+starts","XO",59710,1,0,"1","1","full"
"M1REU","juliet","fall17","111","8","duration+contained","G",126993,1,0,"1","1","full"
"M1REU","juliet","fall17","111","9","starttime+before+endtime+during","I",69326,1,1,"1","1","full"
"M1REU","juliet","fall17","111","10","ends","E",22982,1,0,"1","1","full"
"M1REU","juliet","fall17","111","11","starttime","ML",31448,1,0,"1","1","full"
"M1REU","juliet","fall17","111","12","starts","G",11139,1,0,"1","1","full"
"M1REU","juliet","fall17","111","13","meets","EF",24432,1,0,"1","1","full"
"M1REU","juliet","fall17","111","14","endtime","X",11016,1,0,"1","1","full"
"M1REU","juliet","fall17","111","15","midpoint","KX",40241,1,0,"1","1","full"
"6G1ZR","lima","fall17","111","1","starttime","A",30915,0,1,"1","1","full"
"6G1ZR","lima","fall17","111","2","starts","E",12185,0,1,"1","1","full"
"6G1ZR","lima","fall17","111","3","meets","Z",30219,0,1,"1","1","full"
"6G1ZR","lima","fall17","111","4","endtime","U",16205,0,1,"1","1","full"
"6G1ZR","lima","fall17","111","5","midpoint","U",39796,0,1,"1","1","full"
"6G1ZR","lima","fall17","111","6","duration","EG",10937,1,1,"1","1","full"
"6G1ZR","lima","fall17","111","7","duration+starts","FB",26394,0,1,"1","1","full"
"6G1ZR","lima","fall17","111","8","duration+contained","E",38447,0,1,"1","1","full"
"6G1ZR","lima","fall17","111","9","starttime+before+endtime+during","I",21638,1,1,"1","1","full"
"6G1ZR","lima","fall17","111","10","ends","J",18913,0,0,"1","1","full"
"6G1ZR","lima","fall17","111","11","starttime","FB",10544,0,1,"1","1","full"
"6G1ZR","lima","fall17","111","12","starts","B",13923,0,1,"1","1","full"
"6G1ZR","lima","fall17","111","13","meets","FX",24587,0,1,"1","1","full"
"6G1ZR","lima","fall17","111","14","endtime","B",23401,0,1,"1","1","full"
"6G1ZR","lima","fall17","111","15","midpoint","EF",38669,0,1,"1","1","full"
"G0CPA","lima","fall17","111","1","starttime","A",41765,0,1,"1","1","full"
"G0CPA","lima","fall17","111","2","starts","DE",27093,0,0,"1","1","full"
"G0CPA","lima","fall17","111","3","meets","Z",28402,0,1,"1","1","full"
"G0CPA","lima","fall17","111","4","endtime","U",34338,0,1,"1","1","full"
"G0CPA","lima","fall17","111","5","midpoint","U",39923,0,1,"1","1","full"
"G0CPA","lima","fall17","111","6","duration","EG",10409,1,1,"1","1","full"
"G0CPA","lima","fall17","111","7","duration+starts","FB",17314,0,1,"1","1","full"
"G0CPA","lima","fall17","111","8","duration+contained","E",27759,0,1,"1","1","full"
"G0CPA","lima","fall17","111","9","starttime+before+endtime+during","I",26653,1,1,"1","1","full"
"G0CPA","lima","fall17","111","10","ends","X",43304,0,1,"1","1","full"
"G0CPA","lima","fall17","111","11","starttime","FB",8625,0,1,"1","1","full"
"G0CPA","lima","fall17","111","12","starts","B",6073,0,1,"1","1","full"
"G0CPA","lima","fall17","111","13","meets","FX",47389,0,1,"1","1","full"
"G0CPA","lima","fall17","111","14","endtime","B",16449,0,1,"1","1","full"
"G0CPA","lima","fall17","111","15","midpoint","EF",23049,0,1,"1","1","full"
"EENOM","lima","fall17","111","1","starttime","A",14161,0,1,"1","1","full"
"EENOM","lima","fall17","111","2","starts","E",19458,0,1,"1","1","full"
"EENOM","lima","fall17","111","3","meets","A",24511,0,0,"1","1","full"
"EENOM","lima","fall17","111","4","endtime","DE",19805,0,0,"1","1","full"
"EENOM","lima","fall17","111","5","midpoint","U",115512,0,1,"1","1","full"
"EENOM","lima","fall17","111","6","duration","EG",10985,1,1,"1","1","full"
"EENOM","lima","fall17","111","7","duration+starts","FB",19989,0,1,"1","1","full"
"EENOM","lima","fall17","111","8","duration+contained","E",70884,0,1,"1","1","full"
"EENOM","lima","fall17","111","9","starttime+before+endtime+during","I",29827,1,1,"1","1","full"
"EENOM","lima","fall17","111","10","ends","X",52046,0,1,"1","1","full"
"EENOM","lima","fall17","111","11","starttime","FB",7824,0,1,"1","1","full"
"EENOM","lima","fall17","111","12","starts","B",5542,0,1,"1","1","full"
"EENOM","lima","fall17","111","13","meets","FX",42168,0,1,"1","1","full"
"EENOM","lima","fall17","111","14","endtime","B",32713,0,1,"1","1","full"
"EENOM","lima","fall17","111","15","midpoint","EF",44915,0,1,"1","1","full"
"EC0K7","lima","fall17","111","1","starttime","A",38747,0,1,"1","1","full"
"EC0K7","lima","fall17","111","2","starts","E",26557,0,1,"1","1","full"
"EC0K7","lima","fall17","111","3","meets","Z",13667,0,1,"1","1","full"
"EC0K7","lima","fall17","111","4","endtime","U",47352,0,1,"1","1","full"
"EC0K7","lima","fall17","111","5","midpoint","U",149386,0,1,"1","1","full"
"EC0K7","lima","fall17","111","6","duration","EG",14545,1,1,"1","1","full"
"EC0K7","lima","fall17","111","7","duration+starts","FB",32229,0,1,"1","1","full"
"EC0K7","lima","fall17","111","8","duration+contained","E",31657,0,1,"1","1","full"
"EC0K7","lima","fall17","111","9","starttime+before+endtime+during","I",28436,1,1,"1","1","full"
"EC0K7","lima","fall17","111","10","ends","X",67022,0,1,"1","1","full"
"EC0K7","lima","fall17","111","11","starttime","FB",15957,0,1,"1","1","full"
"EC0K7","lima","fall17","111","12","starts","B",8397,0,1,"1","1","full"
"EC0K7","lima","fall17","111","13","meets","X",38033,0,0,"1","1","full"
"EC0K7","lima","fall17","111","14","endtime","B",34726,0,1,"1","1","full"
