"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"UQWX4","alpha","spring18","111","16",NA,"The events that start at 12 PM will fall on a straight, upward line protruding from the 12 PM spot on the x-axis.",74211,NA,NA,NA,NA,NA
"4RGO3","alpha","spring18","111","16",NA,"Look at the x-axis(which is for start & end times), and then follow the time up vertically to see which letters start at a given time. In this case, B and F start at 12",86637,NA,NA,NA,NA,NA
"Z5Z7P","alpha","spring18","111","16",NA,"LOOK AT THE X-AXIS FOR 12 pm AND GO UP THE GRAPH",30693,NA,NA,NA,NA,NA
"YE3VQ","bravo","spring18","121","16",NA,"any dots that are placed before 12pm ",35646,NA,NA,NA,NA,NA
"DKL3R","bravo","spring18","121","16",NA,"First find 12pm on the x-axis and then go up from the 12pm point and find any dots that represent events. ",145011,NA,NA,NA,NA,NA
"781AU","alpha","spring18","111","16",NA,"Look at the x-axis (start and end time) and then look up the graph",25947,NA,NA,NA,NA,NA
"CC7G0","charlie","spring18","111","16",NA,"shifts on the line that start at 12 and goes upper right direction",124841,NA,NA,NA,NA,NA
"A9CZD","charlie","spring18","111","16",NA,"There are two diagonal lines leading away from 12PM. The one towards the left means any events ending at 12pm, and one towards the right is any events starting at 12pm. You can follow the right line to see that M and L both start at 12pm, since they are both on this line.",132503,NA,NA,NA,NA,NA
"DOQRP","bravo","spring18","121","16",NA,"F and B begin there shift.",37057,NA,NA,NA,NA,NA
"Q8EDD","charlie","spring18","111","16",NA,"you look at the time on the bottom and then look at what dots are on that line",21600,NA,NA,NA,NA,NA
"RGJZL","bravo","spring18","121","16",NA,"I look at the x-axis for ""START & END TIME (time of day)"" and search for 12PM. Then I scan vertically up to see which shift(s) is/are directly on that 12 PM line.",105686,NA,NA,NA,NA,NA
"W7EBS","charlie","spring18","111","16",NA,"Find the point of 12 PM at x axis, and the line that begins at this point and positive ",130506,NA,NA,NA,NA,NA
"EGP0T","charlie","spring18","111","16",NA,"lOOK AT THE X-AXIS FOR 12 PM AND SEE THE DOTS THAT MATCH UP WITH IT.",20801,NA,NA,NA,NA,NA
"CK5DF","charlie","spring18","111","16",NA,"Read the x axis, indicated start and end time. Upon reaching the 12 pm marker, read vertically upward. The dots that fall on this line are those starting at 12 pm. They end at a time indicated by the y axis, which reads duration (in hours).",121326,NA,NA,NA,NA,NA
"9BBMD","charlie","spring18","111","16",NA,"find 12pm on the x axis and see which plot points are above it",35578,NA,NA,NA,NA,NA
"UX4QZ","charlie","spring18","111","16",NA,"look up 12 on the x axis and then follow from that point up the y axis.",64487,NA,NA,NA,NA,NA
"GQ35Z","charlie","spring18","111","16",NA,"Any event that is on a positive sloped line intersecting 12pm or any event whose x-coordinate shifted to the left by their (y-coordinate divided by 2) is 12pm. ",157147,NA,NA,NA,NA,NA
"WKBNA","charlie","spring18","111","16",NA,"Start at 12 PM on the horizontal axis, and then follow the line angled toward the right. ",61980,NA,NA,NA,NA,NA
"F3GZE","charlie","spring18","111","16",NA,"Start at 12 from the bottom of the graph (x-axis) and follow the line that goes up and towards the right.",59183,NA,NA,NA,NA,NA
"X9PTQ","charlie","spring18","111","16",NA,"By looking at the X axis of the graph",25359,NA,NA,NA,NA,NA
"J1JP6","charlie","spring18","111","16",NA,"I would look along the x- axis until i see 12pm. Then I look up the y-axis to see which shift would begin at that time.",57212,NA,NA,NA,NA,NA
"38NFJ","echo","spring18","121","16",NA,"took me a few questions to figure out, but the left corner of the equilateral triangle (positioning the letter at the top) is where the time starts and the right corner is where the time ends. So I figure out what triangles' lower corner is positioned at 12pm",87280,NA,NA,NA,NA,NA
"QGQ61","echo","spring18","121","16",NA,"An event's start time is shown by the diagonal connection down to the left side at the data point 12PM on the time of day axis.  ",58525,NA,NA,NA,NA,NA
"R06S6","echo","spring18","121","16",NA,"look at the x axis until you hit 12pm and then look up at the dots that lie on it",44715,NA,NA,NA,NA,NA
"808YR","echo","spring18","121","16",NA,"on the x axis go to 12 pm and move upwards until reaching a letter indicating an event that is happening at 12pm",30031,NA,NA,NA,NA,NA
"VSHHA","echo","spring18","121","16",NA,"Must in the line for 12 and Duration less than four",47573,NA,NA,NA,NA,NA
"H2N27","golf","spring18","121","16",NA,"The left side of the line hits the 12 Pm point on the x axis",18938,NA,NA,NA,NA,NA
"6Y93F","foxtrot","spring18","111","16",NA,"By looking at the x axis and seeing which point coincides with the time 12pm",53285,NA,NA,NA,NA,NA
"H1RGT","golf","spring18","121","16",NA,"You go to 12 p.m. on the x-axis, and then follow the right diagonal line until you see a letter(shift). In this case, it'd be M and L.",75306,NA,NA,NA,NA,NA
"MOWH2","echo","spring18","121","16",NA,"The black dots indicate the start time
",34230,NA,NA,NA,NA,NA
"FSWW4","echo","spring18","121","16",NA,"you start at twelve then follow the right slanted line to M and L all the way up the pyramid
",42708,NA,NA,NA,NA,NA
"VT5BG","golf","spring18","121","16",NA,"Which ever shift is diagonally connected to the 12pm on the x-axis",38460,NA,NA,NA,NA,NA
"39GMD","golf","spring18","121","16",NA,"I use the mouse to line up where a letter and the time meet on the graph",60206,NA,NA,NA,NA,NA
"YP2FK","hotel","spring18","121","16",NA,"Tracing the line from 12 pm on the x-axis vertically up to notice B and F
",26371,NA,NA,NA,NA,NA
"ZKB08","golf","spring18","121","16",NA,"You find 12pm on the x-axis and then you see if there are any points that are directly above the 12pm increment to see if any shifts start then. To find out when a break is taking place at 12pm you test one's shift by dividing their duration by 2 and adding that to when they started their shift. If the answer is 12 pm then thats when their break is.",139339,NA,NA,NA,NA,NA
"D3LUH","hotel","spring18","121","16",NA,"The lines that come out of 12 pm going to right and up is lines that have a shift start. 
Lines going up and to the left are shift ends. ",50123,NA,NA,NA,NA,NA
"DM4T0","golf","spring18","121","16",NA,"Events that start at 12p.m are indicated by the black dots, which symbolize beginning time. Simply locate the black dot that is vertical to the time ""12 PM."" ",53098,NA,NA,NA,NA,NA
"67NP2","golf","spring18","121","16",NA,"Look at the x axis, and go to the 12pm data value. Then, find the valid corresponding durations for events that start at 12pm",68922,NA,NA,NA,NA,NA
"8LK9M","hotel","spring18","121","16",NA,"look at the vertical line going up from 12 pm mark on the horizontal axis",30869,NA,NA,NA,NA,NA
"OZV09","hotel","spring18","121","16",NA,"Look at the points corresponding to 12 pm from the x-axis.",33165,NA,NA,NA,NA,NA
"T5SHZ","hotel","spring18","121","16",NA,"From each shift (dot), you look at the triangle that forms under it. The first left line of the triangle tells you the shift start time and the right line of the triangle stemming from the dot tells you the shift end time. So to determine which shifts start at 12pm, you look at the diagonal lines that slant towards the right from the 12 pm tick mark on the graph, indicating the start time. You can follow the right-slanting diagonal line all the way through to see that shifts M and L start at 12 pm.",144307,NA,NA,NA,NA,NA
"QOJ6L","hotel","spring18","121","16",NA,"First find the point of 12PM on x-axis, then trace the line towards the up-right direction of the 12PM point;the points lie on the line are the events we are looking for, which is M and L.",123812,NA,NA,NA,NA,NA
"AFQCB","hotel","spring18","121","16",NA,"I looked at which parts hard a circle lining up vertically from the 12 o'clock point on the x-axis. I had used the axis to help determine that the beginning times were the dots.",61160,NA,NA,NA,NA,NA
"G443Q","hotel","spring18","121","16",NA,"To determine this I go up vertically to find the points at 12 pm from the x-axis",41552,NA,NA,NA,NA,NA
"1ZY3L","won","spring18","111","1","starttime","AF",60225,0,0,"1","1","full"
"1ZY3L","won","spring18","111","2","starts","K",21644,1,0,"1","1","full"
"1ZY3L","won","spring18","111","3","meets","F",14910,1,0,"1","1","full"
"1ZY3L","won","spring18","111","4","endtime","H",16602,1,0,"1","1","full"
"1ZY3L","won","spring18","111","5","midpoint","O",77015,1,0,"1","1","full"
"1ZY3L","won","spring18","111","6","duration","EG",48612,1,1,"1","1","full"
"1ZY3L","won","spring18","111","7","duration+starts","XO",23992,1,0,"1","1","full"
"1ZY3L","won","spring18","111","8","duration+contained","G",44820,1,0,"1","1","full"
"1ZY3L","won","spring18","111","9","starttime+before+endtime+during","E",34081,0,0,"1","1","full"
"1ZY3L","won","spring18","111","10","ends","E",5731,1,0,"1","1","full"
"1ZY3L","won","spring18","111","11","starttime","BML",12134,0,0,"1","1","full"
"1ZY3L","won","spring18","111","12","starts","G",9077,1,0,"1","1","full"
"1ZY3L","won","spring18","111","13","meets","EF",17335,1,0,"1","1","full"
"1ZY3L","won","spring18","111","14","endtime","BX",22090,0,0,"1","1","full"
"1ZY3L","won","spring18","111","15","midpoint","KX",27436,1,0,"1","1","full"
"DQQQX","won","spring18","111","1","starttime","A",34394,0,1,"1","1","full"
"DQQQX","won","spring18","111","2","starts","E",13766,0,1,"1","1","full"
"DQQQX","won","spring18","111","3","meets","Z",13167,0,1,"1","1","full"
"DQQQX","won","spring18","111","4","endtime","U",74963,0,1,"1","1","full"
"DQQQX","won","spring18","111","5","midpoint","U",216639,0,1,"1","1","full"
"DQQQX","won","spring18","111","6","duration","EG",11794,1,1,"1","1","full"
"DQQQX","won","spring18","111","7","duration+starts","FB",14287,0,1,"1","1","full"
"DQQQX","won","spring18","111","8","duration+contained","E",58911,0,1,"1","1","full"
"DQQQX","won","spring18","111","9","starttime+before+endtime+during","I",21009,1,1,"1","1","full"
"DQQQX","won","spring18","111","10","ends","X",59400,0,1,"1","1","full"
"DQQQX","won","spring18","111","11","starttime","FB",8158,0,1,"1","1","full"
"DQQQX","won","spring18","111","12","starts","B",10497,0,1,"1","1","full"
"DQQQX","won","spring18","111","13","meets","X",24280,0,0,"1","1","full"
"DQQQX","won","spring18","111","14","endtime","FB",18303,0,0,"1","1","full"
"DQQQX","won","spring18","111","15","midpoint","FB",19610,0,0,"1","1","full"
"VJNWA","won","spring18","111","1","starttime","A",23437,0,1,"1","1","full"
"VJNWA","won","spring18","111","2","starts","E",12822,0,1,"1","1","full"
"VJNWA","won","spring18","111","3","meets","Z",19434,0,1,"1","1","full"
"VJNWA","won","spring18","111","4","endtime","U",21592,0,1,"1","1","full"
"VJNWA","won","spring18","111","5","midpoint","U",91776,0,1,"1","1","full"
"VJNWA","won","spring18","111","6","duration","EG",8626,1,1,"1","1","full"
"VJNWA","won","spring18","111","7","duration+starts","FB",25454,0,1,"1","1","full"
"VJNWA","won","spring18","111","8","duration+contained","E",49080,0,1,"1","1","full"
"VJNWA","won","spring18","111","9","starttime+before+endtime+during","",57868,0,0,"1","1","full"
"VJNWA","won","spring18","111","10","ends","X",48595,0,1,"1","1","full"
"VJNWA","won","spring18","111","11","starttime","FB",11504,0,1,"1","1","full"
"VJNWA","won","spring18","111","12","starts","B",9291,0,1,"1","1","full"
"VJNWA","won","spring18","111","13","meets","FX",25055,0,1,"1","1","full"
"VJNWA","won","spring18","111","14","endtime","B",56164,0,1,"1","1","full"
"VJNWA","won","spring18","111","15","midpoint","EF",47359,0,1,"1","1","full"
"FU11G","too","spring18","121","1","starttime","",50301,0,0,"1","2","full"
"FU11G","too","spring18","121","2","starts","K",40191,1,0,"1","2","full"
"FU11G","too","spring18","121","3","meets","O",25167,0,0,"1","2","full"
"FU11G","too","spring18","121","4","endtime","",39005,0,0,"1","2","full"
"FU11G","too","spring18","121","5","midpoint","OX",58688,0,0,"1","2","full"
"FU11G","too","spring18","121","6","duration","EG",11330,1,1,"1","2","full"
"FU11G","too","spring18","121","7","duration+starts","FB",16842,0,1,"1","2","full"
"FU11G","too","spring18","121","8","duration+contained","JM",82955,0,0,"1","2","full"
"FU11G","too","spring18","121","9","starttime+before+endtime+during","M",15587,0,0,"1","2","full"
"FU11G","too","spring18","121","10","ends","B",15406,0,0,"1","2","full"
"FU11G","too","spring18","121","11","starttime","FB",41674,0,1,"1","2","full"
"FU11G","too","spring18","121","12","starts","B",8939,0,1,"1","2","full"
"FU11G","too","spring18","121","13","meets","HZ",57637,0,0,"1","2","full"
"FU11G","too","spring18","121","14","endtime","XO",23526,0,0,"1","2","full"
"FU11G","too","spring18","121","15","midpoint","FZ",18061,0,0,"1","2","full"
"4FETN","too","spring18","121","1","starttime","O",57191,0,0,"1","2","full"
"4FETN","too","spring18","121","2","starts","K",46375,1,0,"1","2","full"
"4FETN","too","spring18","121","3","meets","F",24353,1,0,"1","2","full"
"4FETN","too","spring18","121","4","endtime","H",24346,1,0,"1","2","full"
"4FETN","too","spring18","121","5","midpoint","A",29416,1,0,"1","2","full"
"4FETN","too","spring18","121","6","duration","EG",10231,1,1,"1","2","full"
"4FETN","too","spring18","121","7","duration+starts","XO",53428,1,0,"1","2","full"
"4FETN","too","spring18","121","8","duration+contained","G",51390,1,0,"1","2","full"
"4FETN","too","spring18","121","9","starttime+before+endtime+during","E",119385,0,0,"1","2","full"
"4FETN","too","spring18","121","10","ends","E",11543,1,0,"1","2","full"
"4FETN","too","spring18","121","11","starttime","ML",9947,1,0,"1","2","full"
"4FETN","too","spring18","121","12","starts","G",23204,1,0,"1","2","full"
"4FETN","too","spring18","121","13","meets","EF",15134,1,0,"1","2","full"
"4FETN","too","spring18","121","14","endtime","X",17910,1,0,"1","2","full"
"4FETN","too","spring18","121","15","midpoint","KX",18654,1,0,"1","2","full"
"CKRHQ","too","spring18","121","1","starttime","A",63168,0,0,"1","2","full"
"CKRHQ","too","spring18","121","2","starts","",83486,0,0,"1","2","full"
"CKRHQ","too","spring18","121","3","meets","B",19915,0,0,"1","2","full"
"CKRHQ","too","spring18","121","4","endtime","J",37333,0,0,"1","2","full"
"CKRHQ","too","spring18","121","5","midpoint","HK",50645,0,0,"1","2","full"
"CKRHQ","too","spring18","121","6","duration","EG",21901,1,1,"1","2","full"
"CKRHQ","too","spring18","121","7","duration+starts","FB",19494,0,1,"1","2","full"
"CKRHQ","too","spring18","121","8","duration+contained","IJND",64436,0,0,"1","2","full"
"CKRHQ","too","spring18","121","9","starttime+before+endtime+during","IJ",64776,0,0,"1","2","full"
"CKRHQ","too","spring18","121","10","ends","X",41356,0,1,"1","2","full"
"CKRHQ","too","spring18","121","11","starttime","FB",13512,0,1,"1","2","full"
"CKRHQ","too","spring18","121","12","starts","B",11553,0,1,"1","2","full"
"CKRHQ","too","spring18","121","13","meets","FX",43145,0,1,"1","2","full"
"CKRHQ","too","spring18","121","14","endtime","B",27544,0,1,"1","2","full"
"CKRHQ","too","spring18","121","15","midpoint","E",46335,0,0,"1","2","full"
"9393C","too","spring18","121","1","starttime","O",50148,0,0,"1","2","full"
"9393C","too","spring18","121","2","starts","D",111385,0,0,"1","2","full"
"9393C","too","spring18","121","3","meets","A",33557,0,0,"1","2","full"
"9393C","too","spring18","121","4","endtime","O",53985,0,0,"1","2","full"
"9393C","too","spring18","121","5","midpoint","H",75085,0,0,"1","2","full"
"9393C","too","spring18","121","6","duration","EG",8185,1,1,"1","2","full"
"9393C","too","spring18","121","7","duration+starts","FB",13905,0,1,"1","2","full"
"9393C","too","spring18","121","8","duration+contained","E",37540,0,1,"1","2","full"
"9393C","too","spring18","121","9","starttime+before+endtime+during","I",37000,1,1,"1","2","full"
"9393C","too","spring18","121","10","ends","X",25663,0,1,"1","2","full"
"9393C","too","spring18","121","11","starttime","FB",7655,0,1,"1","2","full"
"9393C","too","spring18","121","12","starts","B",11870,0,1,"1","2","full"
"9393C","too","spring18","121","13","meets","FX",37148,0,1,"1","2","full"
"9393C","too","spring18","121","14","endtime","B",59071,0,1,"1","2","full"
"9393C","too","spring18","121","15","midpoint","EF",99846,0,1,"1","2","full"
"S4G9E","tree","spring18","111","1","starttime","A",29268,0,1,"1","1","full"
"S4G9E","tree","spring18","111","2","starts","E",8594,0,1,"1","1","full"
"S4G9E","tree","spring18","111","3","meets","Z",7765,0,1,"1","1","full"
"S4G9E","tree","spring18","111","4","endtime","U",45292,0,1,"1","1","full"
"S4G9E","tree","spring18","111","5","midpoint","U",52639,0,1,"1","1","full"
"S4G9E","tree","spring18","111","6","duration","EG",6399,1,1,"1","1","full"
"S4G9E","tree","spring18","111","7","duration+starts","FB",15457,0,1,"1","1","full"
"S4G9E","tree","spring18","111","8","duration+contained","E",27496,0,1,"1","1","full"
"S4G9E","tree","spring18","111","9","starttime+before+endtime+during","I",14418,1,1,"1","1","full"
"S4G9E","tree","spring18","111","10","ends","X",29988,0,1,"1","1","full"
"S4G9E","tree","spring18","111","11","starttime","FB",7843,0,1,"1","1","full"
"S4G9E","tree","spring18","111","12","starts","B",7801,0,1,"1","1","full"
"S4G9E","tree","spring18","111","13","meets","FX",24716,0,1,"1","1","full"
"S4G9E","tree","spring18","111","14","endtime","B",62611,0,1,"1","1","full"
"S4G9E","tree","spring18","111","15","midpoint","EF",36979,0,1,"1","1","full"
"L0W0F","tree","spring18","111","1","starttime","F",112983,1,0,"1","1","full"
"L0W0F","tree","spring18","111","2","starts","K",11541,1,0,"1","1","full"
"L0W0F","tree","spring18","111","3","meets","F",11261,1,0,"1","1","full"
"L0W0F","tree","spring18","111","4","endtime","H",7994,1,0,"1","1","full"
"L0W0F","tree","spring18","111","5","midpoint","O",13877,1,0,"1","1","full"
"L0W0F","tree","spring18","111","6","duration","EG",6664,1,1,"1","1","full"
"L0W0F","tree","spring18","111","7","duration+starts","XO",47760,1,0,"1","1","full"
"L0W0F","tree","spring18","111","8","duration+contained","G",73856,1,0,"1","1","full"
"L0W0F","tree","spring18","111","9","starttime+before+endtime+during","I",18773,1,1,"1","1","full"
"L0W0F","tree","spring18","111","10","ends","E",14822,1,0,"1","1","full"
"L0W0F","tree","spring18","111","11","starttime","ML",12022,1,0,"1","1","full"
"L0W0F","tree","spring18","111","12","starts","G",15208,1,0,"1","1","full"
"L0W0F","tree","spring18","111","13","meets","EF",15515,1,0,"1","1","full"
"L0W0F","tree","spring18","111","14","endtime","X",9971,1,0,"1","1","full"
"L0W0F","tree","spring18","111","15","midpoint","KX",23736,1,0,"1","1","full"
"ZJPX1","flower","spring18","121","1","starttime","F",50681,1,0,"1","2","full"
"ZJPX1","flower","spring18","121","2","starts","K",25043,1,0,"1","2","full"
"ZJPX1","flower","spring18","121","3","meets","O",80184,0,0,"1","2","full"
"ZJPX1","flower","spring18","121","4","endtime","D",103655,0,0,"1","2","full"
"ZJPX1","flower","spring18","121","5","midpoint","H",116824,0,0,"1","2","full"
"ZJPX1","flower","spring18","121","6","duration","EG",11500,1,1,"1","2","full"
"ZJPX1","flower","spring18","121","7","duration+starts","FB",21135,0,1,"1","2","full"
"ZJPX1","flower","spring18","121","8","duration+contained","E",49906,0,1,"1","2","full"
"ZJPX1","flower","spring18","121","9","starttime+before+endtime+during","I",36481,1,1,"1","2","full"
"ZJPX1","flower","spring18","121","10","ends","X",86663,0,1,"1","2","full"
"ZJPX1","flower","spring18","121","11","starttime","FB",10175,0,1,"1","2","full"
"ZJPX1","flower","spring18","121","12","starts","B",13728,0,1,"1","2","full"
"ZJPX1","flower","spring18","121","13","meets","FX",27405,0,1,"1","2","full"
"ZJPX1","flower","spring18","121","14","endtime","B",55205,0,1,"1","2","full"
"ZJPX1","flower","spring18","121","15","midpoint","EF",68709,0,1,"1","2","full"
"JZWPZ","sox","spring18","121","1","starttime","O",7223,0,0,"1","2","full"
"JZWPZ","sox","spring18","121","2","starts","G",6292,0,0,"1","2","full"
"JZWPZ","sox","spring18","121","3","meets","F",31775,1,0,"1","2","full"
"JZWPZ","sox","spring18","121","4","endtime","O",32650,0,0,"1","2","full"
"JZWPZ","sox","spring18","121","5","midpoint","H",18066,0,0,"1","2","full"
"JZWPZ","sox","spring18","121","6","duration","EG",5022,1,1,"1","2","full"
"JZWPZ","sox","spring18","121","7","duration+starts","FB",12988,0,1,"1","2","full"
"JZWPZ","sox","spring18","121","8","duration+contained","E",15441,0,1,"1","2","full"
"JZWPZ","sox","spring18","121","9","starttime+before+endtime+during","I",8854,1,1,"1","2","full"
"JZWPZ","sox","spring18","121","10","ends","E",20457,1,0,"1","2","full"
"JZWPZ","sox","spring18","121","11","starttime","FB",9326,0,1,"1","2","full"
"JZWPZ","sox","spring18","121","12","starts","B",5332,0,1,"1","2","full"
"JZWPZ","sox","spring18","121","13","meets","CX",20413,0,0,"1","2","full"
"JZWPZ","sox","spring18","121","14","endtime","FB",21903,0,0,"1","2","full"
"JZWPZ","sox","spring18","121","15","midpoint","FB",28280,0,0,"1","2","full"
"DD3DE","fire","spring18","111","1","starttime","A",36889,0,1,"1","1","full"
"DD3DE","fire","spring18","111","2","starts","E",12567,0,1,"1","1","full"
"DD3DE","fire","spring18","111","3","meets","Z",32376,0,1,"1","1","full"
"DD3DE","fire","spring18","111","4","endtime","U",44547,0,1,"1","1","full"
"DD3DE","fire","spring18","111","5","midpoint","U",98364,0,1,"1","1","full"
"DD3DE","fire","spring18","111","6","duration","EG",8496,1,1,"1","1","full"
"DD3DE","fire","spring18","111","7","duration+starts","FB",27286,0,1,"1","1","full"
"DD3DE","fire","spring18","111","8","duration+contained","E",34454,0,1,"1","1","full"
"DD3DE","fire","spring18","111","9","starttime+before+endtime+during","I",64227,1,1,"1","1","full"
"DD3DE","fire","spring18","111","10","ends","X",51886,0,1,"1","1","full"
"DD3DE","fire","spring18","111","11","starttime","FB",20470,0,1,"1","1","full"
"DD3DE","fire","spring18","111","12","starts","B",11695,0,1,"1","1","full"
"DD3DE","fire","spring18","111","13","meets","FX",31816,0,1,"1","1","full"
"DD3DE","fire","spring18","111","14","endtime","B",47358,0,1,"1","1","full"
"DD3DE","fire","spring18","111","15","midpoint","F",54724,0,0,"1","1","full"
"OVZHS","fire","spring18","111","1","starttime","A",19376,0,1,"1","1","full"
"OVZHS","fire","spring18","111","2","starts","E",17248,0,1,"1","1","full"
"OVZHS","fire","spring18","111","3","meets","Z",39615,0,1,"1","1","full"
"OVZHS","fire","spring18","111","4","endtime","U",49800,0,1,"1","1","full"
"OVZHS","fire","spring18","111","5","midpoint","H",85706,0,0,"1","1","full"
"OVZHS","fire","spring18","111","6","duration","EG",16774,1,1,"1","1","full"
"OVZHS","fire","spring18","111","7","duration+starts","FB",20849,0,1,"1","1","full"
"OVZHS","fire","spring18","111","8","duration+contained","E",45567,0,1,"1","1","full"
"OVZHS","fire","spring18","111","9","starttime+before+endtime+during","I",19792,1,1,"1","1","full"
"OVZHS","fire","spring18","111","10","ends","X",57254,0,1,"1","1","full"
"OVZHS","fire","spring18","111","11","starttime","FB",17644,0,1,"1","1","full"
"OVZHS","fire","spring18","111","12","starts","B",19642,0,1,"1","1","full"
"OVZHS","fire","spring18","111","13","meets","FX",58268,0,1,"1","1","full"
"OVZHS","fire","spring18","111","14","endtime","B",53542,0,1,"1","1","full"
"OVZHS","fire","spring18","111","15","midpoint","EF",89151,0,1,"1","1","full"
"J2MPW","sox","spring18","121","1","starttime","",33571,0,0,"1","2","full"
"J2MPW","sox","spring18","121","2","starts","K",29610,1,0,"1","2","full"
"J2MPW","sox","spring18","121","3","meets","F",40300,1,0,"1","2","full"
"J2MPW","sox","spring18","121","4","endtime","H",8567,1,0,"1","2","full"
"J2MPW","sox","spring18","121","5","midpoint","A",11414,1,0,"1","2","full"
"J2MPW","sox","spring18","121","6","duration","EG",9404,1,1,"1","2","full"
"J2MPW","sox","spring18","121","7","duration+starts","XO",33335,1,0,"1","2","full"
"J2MPW","sox","spring18","121","8","duration+contained","G",66887,1,0,"1","2","full"
"J2MPW","sox","spring18","121","9","starttime+before+endtime+during","I",18537,1,1,"1","2","full"
"J2MPW","sox","spring18","121","10","ends","E",8162,1,0,"1","2","full"
"J2MPW","sox","spring18","121","11","starttime","ML",7057,1,0,"1","2","full"
"J2MPW","sox","spring18","121","12","starts","G",10571,1,0,"1","2","full"
"J2MPW","sox","spring18","121","13","meets","EF",10167,1,0,"1","2","full"
"J2MPW","sox","spring18","121","14","endtime","X",4661,1,0,"1","2","full"
"J2MPW","sox","spring18","121","15","midpoint","KX",12770,1,0,"1","2","full"
"XX1TE","fire","spring18","111","1","starttime","A",36237,0,1,"1","1","full"
"XX1TE","fire","spring18","111","2","starts","E",15563,0,1,"1","1","full"
"XX1TE","fire","spring18","111","3","meets","Z",39877,0,1,"1","1","full"
"XX1TE","fire","spring18","111","4","endtime","U",44333,0,1,"1","1","full"
"XX1TE","fire","spring18","111","5","midpoint","U",153699,0,1,"1","1","full"
"XX1TE","fire","spring18","111","6","duration","EG",8642,1,1,"1","1","full"
"XX1TE","fire","spring18","111","7","duration+starts","FB",14888,0,1,"1","1","full"
"XX1TE","fire","spring18","111","8","duration+contained","E",43117,0,1,"1","1","full"
"XX1TE","fire","spring18","111","9","starttime+before+endtime+during","I",22077,1,1,"1","1","full"
"XX1TE","fire","spring18","111","10","ends","X",44209,0,1,"1","1","full"
"XX1TE","fire","spring18","111","11","starttime","FB",10583,0,1,"1","1","full"
"XX1TE","fire","spring18","111","12","starts","B",11621,0,1,"1","1","full"
"XX1TE","fire","spring18","111","13","meets","FX",59418,0,1,"1","1","full"
"XX1TE","fire","spring18","111","14","endtime","B",51948,0,1,"1","1","full"
"XX1TE","fire","spring18","111","15","midpoint","EF",108508,0,1,"1","1","full"
"B4LD9","fire","spring18","111","1","starttime","A",41071,0,1,"1","1","full"
"B4LD9","fire","spring18","111","2","starts","E",16548,0,1,"1","1","full"
"B4LD9","fire","spring18","111","3","meets","A",16394,0,0,"1","1","full"
"B4LD9","fire","spring18","111","4","endtime","H",31930,1,0,"1","1","full"
"B4LD9","fire","spring18","111","5","midpoint","O",57625,1,0,"1","1","full"
"B4LD9","fire","spring18","111","6","duration","EG",9230,1,1,"1","1","full"
"B4LD9","fire","spring18","111","7","duration+starts","FB",18713,0,1,"1","1","full"
"B4LD9","fire","spring18","111","8","duration+contained","",35176,0,0,"1","1","full"
"B4LD9","fire","spring18","111","9","starttime+before+endtime+during","E",40405,0,0,"1","1","full"
"B4LD9","fire","spring18","111","10","ends","X",79096,0,1,"1","1","full"
"B4LD9","fire","spring18","111","11","starttime","FB",11501,0,1,"1","1","full"
"B4LD9","fire","spring18","111","12","starts","B",11704,0,1,"1","1","full"
"B4LD9","fire","spring18","111","13","meets","FX",40749,0,1,"1","1","full"
"B4LD9","fire","spring18","111","14","endtime","FB",30159,0,0,"1","1","full"
"B4LD9","fire","spring18","111","15","midpoint","EF",37276,0,1,"1","1","full"
"QY1F7","sox","spring18","121","1","starttime","CF",71169,0,0,"1","2","full"
"QY1F7","sox","spring18","121","2","starts","K",15887,1,0,"1","2","full"
"QY1F7","sox","spring18","121","3","meets","F",21468,1,0,"1","2","full"
"QY1F7","sox","spring18","121","4","endtime","H",19294,1,0,"1","2","full"
"QY1F7","sox","spring18","121","5","midpoint","O",20997,0,0,"1","2","full"
"QY1F7","sox","spring18","121","6","duration","EG",11607,1,1,"1","2","full"
"QY1F7","sox","spring18","121","7","duration+starts","XO",26974,1,0,"1","2","full"
"QY1F7","sox","spring18","121","8","duration+contained","J",52655,0,0,"1","2","full"
"QY1F7","sox","spring18","121","9","starttime+before+endtime+during","I",17013,1,1,"1","2","full"
"QY1F7","sox","spring18","121","10","ends","P",40191,0,0,"1","2","full"
"QY1F7","sox","spring18","121","11","starttime","FB",8216,0,1,"1","2","full"
"QY1F7","sox","spring18","121","12","starts","B",7918,0,1,"1","2","full"
"QY1F7","sox","spring18","121","13","meets","KX",58598,0,0,"1","2","full"
"QY1F7","sox","spring18","121","14","endtime","FB",29590,0,0,"1","2","full"
"QY1F7","sox","spring18","121","15","midpoint","",84018,0,0,"1","2","full"
"TVQKD","sox","spring18","121","1","starttime","",70878,0,0,"1","2","full"
"TVQKD","sox","spring18","121","2","starts","K",69494,1,0,"1","2","full"
"TVQKD","sox","spring18","121","3","meets","AH",41248,0,0,"1","2","full"
"TVQKD","sox","spring18","121","4","endtime","D",31136,0,0,"1","2","full"
"TVQKD","sox","spring18","121","5","midpoint","J",87040,0,0,"1","2","full"
"TVQKD","sox","spring18","121","6","duration","EG",10065,1,1,"1","2","full"
"TVQKD","sox","spring18","121","7","duration+starts","XO",28560,1,0,"1","2","full"
