"subject","mode","pretty_condition","question","score"
"BDQEZ","asynch","impasse",8,6
"BDQEZ","asynch","impasse",9,7
"BDQEZ","asynch","impasse",10,8
"BDQEZ","asynch","impasse",11,9
"BDQEZ","asynch","impasse",12,10
"BDQEZ","asynch","impasse",13,11
"ZDA7B","asynch","impasse",1,0
"ZDA7B","asynch","impasse",2,0.5
"ZDA7B","asynch","impasse",3,0.5
"ZDA7B","asynch","impasse",4,-0.5
"ZDA7B","asynch","impasse",5,-1
"ZDA7B","asynch","impasse",6,-0.5
"ZDA7B","asynch","impasse",7,-1.5
"ZDA7B","asynch","impasse",8,-0.5
"ZDA7B","asynch","impasse",9,-1.5
"ZDA7B","asynch","impasse",10,-2.5
"ZDA7B","asynch","impasse",11,-3
"ZDA7B","asynch","impasse",12,-3.5
"ZDA7B","asynch","impasse",13,-4.5
"KGNC3","asynch","impasse",1,1
"KGNC3","asynch","impasse",2,2
"KGNC3","asynch","impasse",3,3
"KGNC3","asynch","impasse",4,3.5
"KGNC3","asynch","impasse",5,4.5
"KGNC3","asynch","impasse",6,5.5
"KGNC3","asynch","impasse",7,6.5
"KGNC3","asynch","impasse",8,7.5
"KGNC3","asynch","impasse",9,8.5
"KGNC3","asynch","impasse",10,9.5
"KGNC3","asynch","impasse",11,10.5
"KGNC3","asynch","impasse",12,11.5
"KGNC3","asynch","impasse",13,12.5
"HV8ZE","asynch","impasse",1,-1
"HV8ZE","asynch","impasse",2,-0.5
"HV8ZE","asynch","impasse",3,-1
"HV8ZE","asynch","impasse",4,-0.5
"HV8ZE","asynch","impasse",5,0.5
"HV8ZE","asynch","impasse",6,1.5
"HV8ZE","asynch","impasse",7,0.5
"HV8ZE","asynch","impasse",8,1
"HV8ZE","asynch","impasse",9,0
"HV8ZE","asynch","impasse",10,-1
"HV8ZE","asynch","impasse",11,-1.5
"HV8ZE","asynch","impasse",12,-0.5
"HV8ZE","asynch","impasse",13,0.5
"G5HED","asynch","control",1,-1
"G5HED","asynch","control",2,-2
"G5HED","asynch","control",3,-3
"G5HED","asynch","control",4,-4
"G5HED","asynch","control",5,-5
"G5HED","asynch","control",6,-6
"G5HED","asynch","control",7,-7
"G5HED","asynch","control",8,-8
"G5HED","asynch","control",9,-9
"G5HED","asynch","control",10,-10
"G5HED","asynch","control",11,-11
"G5HED","asynch","control",12,-12
"G5HED","asynch","control",13,-13
"V9JKJ","asynch","control",1,-1
"V9JKJ","asynch","control",2,-2
"V9JKJ","asynch","control",3,-3
"V9JKJ","asynch","control",4,-4
"V9JKJ","asynch","control",5,-5
"V9JKJ","asynch","control",6,-6
"V9JKJ","asynch","control",7,-7
"V9JKJ","asynch","control",8,-8
"V9JKJ","asynch","control",9,-9
"V9JKJ","asynch","control",10,-10
"V9JKJ","asynch","control",11,-11
"V9JKJ","asynch","control",12,-12
"V9JKJ","asynch","control",13,-13
"4YF1J","asynch","control",1,-1
"4YF1J","asynch","control",2,-2
"4YF1J","asynch","control",3,-3
"4YF1J","asynch","control",4,-3.5
"4YF1J","asynch","control",5,-2.5
"4YF1J","asynch","control",6,-3.5
"4YF1J","asynch","control",7,-4.5
"4YF1J","asynch","control",8,-5.5
"4YF1J","asynch","control",9,-6.5
"4YF1J","asynch","control",10,-7.5
"4YF1J","asynch","control",11,-8.5
"4YF1J","asynch","control",12,-8.5
"4YF1J","asynch","control",13,-9.5
"5QAJA","asynch","impasse",1,1
"5QAJA","asynch","impasse",2,2
"5QAJA","asynch","impasse",3,1
"5QAJA","asynch","impasse",4,0.5
"5QAJA","asynch","impasse",5,0
"5QAJA","asynch","impasse",6,1
"5QAJA","asynch","impasse",7,0.5
"5QAJA","asynch","impasse",8,1.5
"5QAJA","asynch","impasse",9,2.5
"5QAJA","asynch","impasse",10,3.5
"5QAJA","asynch","impasse",11,4.5
"5QAJA","asynch","impasse",12,5.5
"5QAJA","asynch","impasse",13,6.5
"04YXZ","asynch","control",1,-1
"04YXZ","asynch","control",2,-2
"04YXZ","asynch","control",3,-1.5
"04YXZ","asynch","control",4,-2
"04YXZ","asynch","control",5,-1
"04YXZ","asynch","control",6,-2
"04YXZ","asynch","control",7,-2.5
"04YXZ","asynch","control",8,-3
"04YXZ","asynch","control",9,-4
"04YXZ","asynch","control",10,-5
"04YXZ","asynch","control",11,-5.5
"04YXZ","asynch","control",12,-6
"04YXZ","asynch","control",13,-6.5
"SKPWA","asynch","control",1,-1
"SKPWA","asynch","control",2,-2
"SKPWA","asynch","control",3,-3
"SKPWA","asynch","control",4,-4
"SKPWA","asynch","control",5,-5
"SKPWA","asynch","control",6,-6
"SKPWA","asynch","control",7,-7
"SKPWA","asynch","control",8,-8
"SKPWA","asynch","control",9,-9
"SKPWA","asynch","control",10,-10
"SKPWA","asynch","control",11,-11
"SKPWA","asynch","control",12,-12
"SKPWA","asynch","control",13,-13
"76UV0","asynch","control",1,-1
"76UV0","asynch","control",2,-2
"76UV0","asynch","control",3,-3
"76UV0","asynch","control",4,-2
"76UV0","asynch","control",5,-1
"76UV0","asynch","control",6,0
"76UV0","asynch","control",7,-1
"76UV0","asynch","control",8,0
"76UV0","asynch","control",9,1
"76UV0","asynch","control",10,2
"76UV0","asynch","control",11,2
"76UV0","asynch","control",12,3
"76UV0","asynch","control",13,4
"94FR9","asynch","control",1,-1
"94FR9","asynch","control",2,-2
"94FR9","asynch","control",3,-3
"94FR9","asynch","control",4,-2
"94FR9","asynch","control",5,-1
"94FR9","asynch","control",6,-2
"94FR9","asynch","control",7,-2
"94FR9","asynch","control",8,-1.5
"94FR9","asynch","control",9,-2.5
"94FR9","asynch","control",10,-3.5
"94FR9","asynch","control",11,-4
"94FR9","asynch","control",12,-3
"94FR9","asynch","control",13,-2
"X7HS7","asynch","impasse",1,0
"X7HS7","asynch","impasse",2,-0.5
"X7HS7","asynch","impasse",3,-1.5
"X7HS7","asynch","impasse",4,-2
"X7HS7","asynch","impasse",5,-1
"X7HS7","asynch","impasse",6,0
"X7HS7","asynch","impasse",7,1
"X7HS7","asynch","impasse",8,2
"X7HS7","asynch","impasse",9,3
"X7HS7","asynch","impasse",10,4
"X7HS7","asynch","impasse",11,5
"X7HS7","asynch","impasse",12,6
"X7HS7","asynch","impasse",13,7
"UJFX9","asynch","impasse",1,0
"UJFX9","asynch","impasse",2,0
"UJFX9","asynch","impasse",3,0
"UJFX9","asynch","impasse",4,0
"UJFX9","asynch","impasse",5,0
"UJFX9","asynch","impasse",6,-1
"UJFX9","asynch","impasse",7,-1.5
"UJFX9","asynch","impasse",8,-2
"UJFX9","asynch","impasse",9,-3
"UJFX9","asynch","impasse",10,-4
"UJFX9","asynch","impasse",11,-5
"UJFX9","asynch","impasse",12,-6
"UJFX9","asynch","impasse",13,-6.5
"G1GGZ","asynch","impasse",1,0
"G1GGZ","asynch","impasse",2,0
"G1GGZ","asynch","impasse",3,0
"G1GGZ","asynch","impasse",4,0
"G1GGZ","asynch","impasse",5,-1
"G1GGZ","asynch","impasse",6,-2
"G1GGZ","asynch","impasse",7,-3
"G1GGZ","asynch","impasse",8,-4
"G1GGZ","asynch","impasse",9,-5
"G1GGZ","asynch","impasse",10,-6
"G1GGZ","asynch","impasse",11,-7
"G1GGZ","asynch","impasse",12,-8
"G1GGZ","asynch","impasse",13,-9
"7OYPU","asynch","control",1,1
"7OYPU","asynch","control",2,2
"7OYPU","asynch","control",3,3
"7OYPU","asynch","control",4,4
"7OYPU","asynch","control",5,5
"7OYPU","asynch","control",6,6
"7OYPU","asynch","control",7,7
"7OYPU","asynch","control",8,8
"7OYPU","asynch","control",9,9
"7OYPU","asynch","control",10,10
"7OYPU","asynch","control",11,9.5
"7OYPU","asynch","control",12,10.5
"7OYPU","asynch","control",13,11.5
"P189K","asynch","impasse",1,1
"P189K","asynch","impasse",2,2
"P189K","asynch","impasse",3,3
"P189K","asynch","impasse",4,4
"P189K","asynch","impasse",5,5
"P189K","asynch","impasse",6,6
"P189K","asynch","impasse",7,7
"P189K","asynch","impasse",8,8
"P189K","asynch","impasse",9,9
"P189K","asynch","impasse",10,10
"P189K","asynch","impasse",11,11
"P189K","asynch","impasse",12,12
"P189K","asynch","impasse",13,13
"6HUZT","asynch","impasse",1,0
"6HUZT","asynch","impasse",2,1
"6HUZT","asynch","impasse",3,2
"6HUZT","asynch","impasse",4,3
"6HUZT","asynch","impasse",5,4
"6HUZT","asynch","impasse",6,5
"6HUZT","asynch","impasse",7,6
"6HUZT","asynch","impasse",8,7
"6HUZT","asynch","impasse",9,8
"6HUZT","asynch","impasse",10,9
"6HUZT","asynch","impasse",11,10
"6HUZT","asynch","impasse",12,11
"6HUZT","asynch","impasse",13,12
"UN7PD","asynch","control",1,-1
"UN7PD","asynch","control",2,-2
"UN7PD","asynch","control",3,-2.5
"UN7PD","asynch","control",4,-1.5
"UN7PD","asynch","control",5,-0.5
"UN7PD","asynch","control",6,0.5
"UN7PD","asynch","control",7,1.5
"UN7PD","asynch","control",8,2.5
"UN7PD","asynch","control",9,3.5
"UN7PD","asynch","control",10,4.5
"UN7PD","asynch","control",11,5.5
"UN7PD","asynch","control",12,6.5
"UN7PD","asynch","control",13,7.5
"PVRS1","asynch","impasse",1,-1
"PVRS1","asynch","impasse",2,-2
"PVRS1","asynch","impasse",3,-3
"PVRS1","asynch","impasse",4,-4
"PVRS1","asynch","impasse",5,-3
"PVRS1","asynch","impasse",6,-4
"PVRS1","asynch","impasse",7,-5
"PVRS1","asynch","impasse",8,-6
"PVRS1","asynch","impasse",9,-7
"PVRS1","asynch","impasse",10,-8
"PVRS1","asynch","impasse",11,-9
"PVRS1","asynch","impasse",12,-10
"PVRS1","asynch","impasse",13,-11
"YV1XZ","asynch","control",1,-1
"YV1XZ","asynch","control",2,-2
"YV1XZ","asynch","control",3,-3
"YV1XZ","asynch","control",4,-4
"YV1XZ","asynch","control",5,-4.5
"YV1XZ","asynch","control",6,-5.5
"YV1XZ","asynch","control",7,-6
"YV1XZ","asynch","control",8,-7
"YV1XZ","asynch","control",9,-8
"YV1XZ","asynch","control",10,-9
"YV1XZ","asynch","control",11,-9.5
"YV1XZ","asynch","control",12,-10
"YV1XZ","asynch","control",13,-10.5
"M3E87","asynch","impasse",1,0.5
"M3E87","asynch","impasse",2,0
"M3E87","asynch","impasse",3,0
"M3E87","asynch","impasse",4,-0.5
"M3E87","asynch","impasse",5,-0.5
"M3E87","asynch","impasse",6,-1.5
"M3E87","asynch","impasse",7,-2.5
"M3E87","asynch","impasse",8,-3.5
"M3E87","asynch","impasse",9,-4.5
"M3E87","asynch","impasse",10,-5.5
"M3E87","asynch","impasse",11,-6.5
"M3E87","asynch","impasse",12,-7.5
"M3E87","asynch","impasse",13,-8.5
"4GC8J","asynch","impasse",1,1
"4GC8J","asynch","impasse",2,2
"4GC8J","asynch","impasse",3,3
"4GC8J","asynch","impasse",4,4
"4GC8J","asynch","impasse",5,5
"4GC8J","asynch","impasse",6,6
"4GC8J","asynch","impasse",7,7
"4GC8J","asynch","impasse",8,8
"4GC8J","asynch","impasse",9,9
"4GC8J","asynch","impasse",10,10
"4GC8J","asynch","impasse",11,11
"4GC8J","asynch","impasse",12,12
"4GC8J","asynch","impasse",13,13
"ML0PA","asynch","impasse",1,0
"ML0PA","asynch","impasse",2,0
"ML0PA","asynch","impasse",3,0
"ML0PA","asynch","impasse",4,0
"ML0PA","asynch","impasse",5,0
"ML0PA","asynch","impasse",6,-1
"ML0PA","asynch","impasse",7,-2
"ML0PA","asynch","impasse",8,-2
"ML0PA","asynch","impasse",9,-3
"ML0PA","asynch","impasse",10,-4
"ML0PA","asynch","impasse",11,-5
"ML0PA","asynch","impasse",12,-6
"ML0PA","asynch","impasse",13,-7
"WOJNW","asynch","impasse",1,0.5
"WOJNW","asynch","impasse",2,1.5
"WOJNW","asynch","impasse",3,2.5
"WOJNW","asynch","impasse",4,3.5
"WOJNW","asynch","impasse",5,4.5
"WOJNW","asynch","impasse",6,5.5
"WOJNW","asynch","impasse",7,6.5
"WOJNW","asynch","impasse",8,7.5
"WOJNW","asynch","impasse",9,8.5
"WOJNW","asynch","impasse",10,9.5
"WOJNW","asynch","impasse",11,9
"WOJNW","asynch","impasse",12,10
"WOJNW","asynch","impasse",13,11
"C2AHN","asynch","control",1,-1
"C2AHN","asynch","control",2,-2
"C2AHN","asynch","control",3,-2.5
"C2AHN","asynch","control",4,-3
"C2AHN","asynch","control",5,-2
"C2AHN","asynch","control",6,-3
"C2AHN","asynch","control",7,-4
"C2AHN","asynch","control",8,-5
"C2AHN","asynch","control",9,-6
"C2AHN","asynch","control",10,-7
"C2AHN","asynch","control",11,-8
"C2AHN","asynch","control",12,-9
"C2AHN","asynch","control",13,-10
"T8OB0","asynch","control",1,1
"T8OB0","asynch","control",2,2
"T8OB0","asynch","control",3,3
"T8OB0","asynch","control",4,4
"T8OB0","asynch","control",5,5
"T8OB0","asynch","control",6,6
"T8OB0","asynch","control",7,7
"T8OB0","asynch","control",8,8
"T8OB0","asynch","control",9,9
"T8OB0","asynch","control",10,10
"T8OB0","asynch","control",11,11
"T8OB0","asynch","control",12,12
"T8OB0","asynch","control",13,13
"JDHT2","asynch","control",1,-1
"JDHT2","asynch","control",2,-2
"JDHT2","asynch","control",3,-2.5
"JDHT2","asynch","control",4,-3
"JDHT2","asynch","control",5,-2
"JDHT2","asynch","control",6,-3
"JDHT2","asynch","control",7,-4
"JDHT2","asynch","control",8,-3.5
"JDHT2","asynch","control",9,-4.5
"JDHT2","asynch","control",10,-4
"JDHT2","asynch","control",11,-4.5
"JDHT2","asynch","control",12,-5
"JDHT2","asynch","control",13,-6
"WBJ2T","asynch","impasse",1,1
"WBJ2T","asynch","impasse",2,1
"WBJ2T","asynch","impasse",3,0
"WBJ2T","asynch","impasse",4,-0.5
"WBJ2T","asynch","impasse",5,0.5
"WBJ2T","asynch","impasse",6,1.5
"WBJ2T","asynch","impasse",7,1.5
"WBJ2T","asynch","impasse",8,1
"WBJ2T","asynch","impasse",9,2
"WBJ2T","asynch","impasse",10,3
"WBJ2T","asynch","impasse",11,2
"WBJ2T","asynch","impasse",12,2
"WBJ2T","asynch","impasse",13,3
"ZMRMB","asynch","impasse",1,-1
"ZMRMB","asynch","impasse",2,-2
"ZMRMB","asynch","impasse",3,-1.5
"ZMRMB","asynch","impasse",4,-2
"ZMRMB","asynch","impasse",5,-1
"ZMRMB","asynch","impasse",6,-2
"ZMRMB","asynch","impasse",7,-1
"ZMRMB","asynch","impasse",8,-1.5
"ZMRMB","asynch","impasse",9,-2.5
"ZMRMB","asynch","impasse",10,-3.5
"ZMRMB","asynch","impasse",11,-4
"ZMRMB","asynch","impasse",12,-5
"ZMRMB","asynch","impasse",13,-6
"91D56","asynch","control",1,-1
"91D56","asynch","control",2,-2
"91D56","asynch","control",3,-3
"91D56","asynch","control",4,-4
"91D56","asynch","control",5,-4
"91D56","asynch","control",6,-5
"91D56","asynch","control",7,-6
"91D56","asynch","control",8,-5.5
"91D56","asynch","control",9,-6.5
"91D56","asynch","control",10,-7.5
"91D56","asynch","control",11,-7.5
"91D56","asynch","control",12,-7.5
"91D56","asynch","control",13,-7.5
"EH3ED","asynch","impasse",1,-1
"EH3ED","asynch","impasse",2,-2
"EH3ED","asynch","impasse",3,-1
"EH3ED","asynch","impasse",4,-1.5
"EH3ED","asynch","impasse",5,-2.5
"EH3ED","asynch","impasse",6,-3.5
"EH3ED","asynch","impasse",7,-4.5
"EH3ED","asynch","impasse",8,-5.5
"EH3ED","asynch","impasse",9,-6.5
"EH3ED","asynch","impasse",10,-7.5
"EH3ED","asynch","impasse",11,-8.5
"EH3ED","asynch","impasse",12,-9.5
"EH3ED","asynch","impasse",13,-10.5
"BBPLJ","asynch","impasse",1,0
"BBPLJ","asynch","impasse",2,0
"BBPLJ","asynch","impasse",3,0
"BBPLJ","asynch","impasse",4,-0.5
"BBPLJ","asynch","impasse",5,-1.5
"BBPLJ","asynch","impasse",6,-2.5
"BBPLJ","asynch","impasse",7,-3.5
"BBPLJ","asynch","impasse",8,-4.5
"BBPLJ","asynch","impasse",9,-5.5
"BBPLJ","asynch","impasse",10,-6.5
"BBPLJ","asynch","impasse",11,-7.5
"BBPLJ","asynch","impasse",12,-8.5
"BBPLJ","asynch","impasse",13,-7.5
"9XEMK","asynch","control",1,-1
"9XEMK","asynch","control",2,-2
"9XEMK","asynch","control",3,-3
"9XEMK","asynch","control",4,-4
"9XEMK","asynch","control",5,-5
"9XEMK","asynch","control",6,-6
"9XEMK","asynch","control",7,-7
"9XEMK","asynch","control",8,-8
"9XEMK","asynch","control",9,-9
"9XEMK","asynch","control",10,-10
"9XEMK","asynch","control",11,-11
"9XEMK","asynch","control",12,-12
"9XEMK","asynch","control",13,-13
"RVTK3","asynch","control",1,1
"RVTK3","asynch","control",2,2
"RVTK3","asynch","control",3,3
"RVTK3","asynch","control",4,4
"RVTK3","asynch","control",5,5
"RVTK3","asynch","control",6,6
"RVTK3","asynch","control",7,7
"RVTK3","asynch","control",8,8
"RVTK3","asynch","control",9,9
"RVTK3","asynch","control",10,10
"RVTK3","asynch","control",11,11
"RVTK3","asynch","control",12,12
"RVTK3","asynch","control",13,13
"4KH27","asynch","control",1,-1
"4KH27","asynch","control",2,-2
"4KH27","asynch","control",3,-3
"4KH27","asynch","control",4,-4
"4KH27","asynch","control",5,-4
"4KH27","asynch","control",6,-5
"4KH27","asynch","control",7,-6
"4KH27","asynch","control",8,-7
"4KH27","asynch","control",9,-8
"4KH27","asynch","control",10,-9
"4KH27","asynch","control",11,-10
"4KH27","asynch","control",12,-11
"4KH27","asynch","control",13,-10
"TCS5Z","asynch","impasse",1,0
"TCS5Z","asynch","impasse",2,0
"TCS5Z","asynch","impasse",3,0.5
"TCS5Z","asynch","impasse",4,0
"TCS5Z","asynch","impasse",5,-0.5
"TCS5Z","asynch","impasse",6,-1.5
"TCS5Z","asynch","impasse",7,-2
"TCS5Z","asynch","impasse",8,-1.5
"TCS5Z","asynch","impasse",9,-2.5
"TCS5Z","asynch","impasse",10,-3.5
"TCS5Z","asynch","impasse",11,-2.5
"TCS5Z","asynch","impasse",12,-3.5
"TCS5Z","asynch","impasse",13,-4.5
"HF78R","asynch","impasse",1,1
"HF78R","asynch","impasse",2,2
"HF78R","asynch","impasse",3,3
"HF78R","asynch","impasse",4,2.5
"HF78R","asynch","impasse",5,3.5
"HF78R","asynch","impasse",6,2.5
"HF78R","asynch","impasse",7,3.5
"HF78R","asynch","impasse",8,3
"HF78R","asynch","impasse",9,4
"HF78R","asynch","impasse",10,5
"HF78R","asynch","impasse",11,4
"HF78R","asynch","impasse",12,4
"HF78R","asynch","impasse",13,4.5
"JMZMZ","asynch","impasse",1,0
"JMZMZ","asynch","impasse",2,0
"JMZMZ","asynch","impasse",3,-1
"JMZMZ","asynch","impasse",4,-2
"JMZMZ","asynch","impasse",5,-2
"JMZMZ","asynch","impasse",6,-3
"JMZMZ","asynch","impasse",7,-3.5
"JMZMZ","asynch","impasse",8,-4.5
"JMZMZ","asynch","impasse",9,-5.5
"JMZMZ","asynch","impasse",10,-6.5
"JMZMZ","asynch","impasse",11,-7.5
"JMZMZ","asynch","impasse",12,-8.5
"JMZMZ","asynch","impasse",13,-9.5
"H0HHM","asynch","impasse",1,1
"H0HHM","asynch","impasse",2,2
"H0HHM","asynch","impasse",3,3
"H0HHM","asynch","impasse",4,4
"H0HHM","asynch","impasse",5,5
"H0HHM","asynch","impasse",6,6
"H0HHM","asynch","impasse",7,7
"H0HHM","asynch","impasse",8,8
"H0HHM","asynch","impasse",9,9
"H0HHM","asynch","impasse",10,10
"H0HHM","asynch","impasse",11,11
"H0HHM","asynch","impasse",12,12
"H0HHM","asynch","impasse",13,13
"2KS3T","asynch","impasse",1,0.5
"2KS3T","asynch","impasse",2,0
"2KS3T","asynch","impasse",3,-1
"2KS3T","asynch","impasse",4,-1.5
"2KS3T","asynch","impasse",5,-0.5
"2KS3T","asynch","impasse",6,-1.5
"2KS3T","asynch","impasse",7,-2.5
"2KS3T","asynch","impasse",8,-3
"2KS3T","asynch","impasse",9,-4
"2KS3T","asynch","impasse",10,-5
"2KS3T","asynch","impasse",11,-6
"2KS3T","asynch","impasse",12,-7
"2KS3T","asynch","impasse",13,-7.5
"1HLEP","asynch","impasse",1,-0.5
"1HLEP","asynch","impasse",2,-1
"1HLEP","asynch","impasse",3,-1
"1HLEP","asynch","impasse",4,-1.5
"1HLEP","asynch","impasse",5,-1
"1HLEP","asynch","impasse",6,-2
"1HLEP","asynch","impasse",7,-2.5
"1HLEP","asynch","impasse",8,-3.5
"1HLEP","asynch","impasse",9,-4.5
"1HLEP","asynch","impasse",10,-5.5
"1HLEP","asynch","impasse",11,-6.5
"1HLEP","asynch","impasse",12,-7.5
"1HLEP","asynch","impasse",13,-8.5
"EBSJV","asynch","control",1,-1
"EBSJV","asynch","control",2,-2
"EBSJV","asynch","control",3,-2.5
"EBSJV","asynch","control",4,-3
"EBSJV","asynch","control",5,-3.5
"EBSJV","asynch","control",6,-4
"EBSJV","asynch","control",7,-5
"EBSJV","asynch","control",8,-5.5
"EBSJV","asynch","control",9,-6.5
"EBSJV","asynch","control",10,-7
"EBSJV","asynch","control",11,-7.5
"EBSJV","asynch","control",12,-8
"EBSJV","asynch","control",13,-8.5
"QWPKO","asynch","impasse",1,1
"QWPKO","asynch","impasse",2,2
"QWPKO","asynch","impasse",3,2
"QWPKO","asynch","impasse",4,3
"QWPKO","asynch","impasse",5,4
"QWPKO","asynch","impasse",6,3
"QWPKO","asynch","impasse",7,4
"QWPKO","asynch","impasse",8,5
"QWPKO","asynch","impasse",9,6
"QWPKO","asynch","impasse",10,7
"QWPKO","asynch","impasse",11,8
"QWPKO","asynch","impasse",12,9
"QWPKO","asynch","impasse",13,10
"NEK50","asynch","control",1,-1
"NEK50","asynch","control",2,-2
"NEK50","asynch","control",3,-3
"NEK50","asynch","control",4,-4
"NEK50","asynch","control",5,-5
"NEK50","asynch","control",6,-6
"NEK50","asynch","control",7,-7
"NEK50","asynch","control",8,-8
"NEK50","asynch","control",9,-9
"NEK50","asynch","control",10,-10
"NEK50","asynch","control",11,-11
"NEK50","asynch","control",12,-12
"NEK50","asynch","control",13,-13
"43L8M","asynch","impasse",1,0
"43L8M","asynch","impasse",2,0
"43L8M","asynch","impasse",3,0
"43L8M","asynch","impasse",4,1
"43L8M","asynch","impasse",5,2
"43L8M","asynch","impasse",6,3
"43L8M","asynch","impasse",7,4
"43L8M","asynch","impasse",8,5
"43L8M","asynch","impasse",9,6
"43L8M","asynch","impasse",10,7
"43L8M","asynch","impasse",11,8
"43L8M","asynch","impasse",12,9
"43L8M","asynch","impasse",13,10
"23WXV","asynch","impasse",1,1
"23WXV","asynch","impasse",2,2
"23WXV","asynch","impasse",3,3
"23WXV","asynch","impasse",4,4
"23WXV","asynch","impasse",5,5
"23WXV","asynch","impasse",6,6
"23WXV","asynch","impasse",7,7
"23WXV","asynch","impasse",8,8
"23WXV","asynch","impasse",9,9
"23WXV","asynch","impasse",10,10
"23WXV","asynch","impasse",11,11
"23WXV","asynch","impasse",12,11
"23WXV","asynch","impasse",13,12
"34FAZ","asynch","impasse",1,0
"34FAZ","asynch","impasse",2,0
"34FAZ","asynch","impasse",3,0
"34FAZ","asynch","impasse",4,0
"34FAZ","asynch","impasse",5,-0.5
"34FAZ","asynch","impasse",6,-1.5
"34FAZ","asynch","impasse",7,-2.5
"34FAZ","asynch","impasse",8,-3.5
