"subject","mode","pretty_condition","question","score"
"LS93R","asynch","impasse",2,0
"LS93R","asynch","impasse",3,0
"LS93R","asynch","impasse",4,0
"LS93R","asynch","impasse",5,0
"LS93R","asynch","impasse",6,0
"LS93R","asynch","impasse",7,0
"LS93R","asynch","impasse",8,0
"LS93R","asynch","impasse",9,0
"LS93R","asynch","impasse",10,0
"LS93R","asynch","impasse",11,0
"LS93R","asynch","impasse",12,0
"LS93R","asynch","impasse",13,0
"0YVPY","asynch","impasse",1,1
"0YVPY","asynch","impasse",2,2
"0YVPY","asynch","impasse",3,2
"0YVPY","asynch","impasse",4,3
"0YVPY","asynch","impasse",5,4
"0YVPY","asynch","impasse",6,4
"0YVPY","asynch","impasse",7,4
"0YVPY","asynch","impasse",8,4
"0YVPY","asynch","impasse",9,4
"0YVPY","asynch","impasse",10,4
"0YVPY","asynch","impasse",11,4
"0YVPY","asynch","impasse",12,4
"0YVPY","asynch","impasse",13,4
"QNNZZ","asynch","impasse",1,1
"QNNZZ","asynch","impasse",2,2
"QNNZZ","asynch","impasse",3,2
"QNNZZ","asynch","impasse",4,2
"QNNZZ","asynch","impasse",5,2
"QNNZZ","asynch","impasse",6,2
"QNNZZ","asynch","impasse",7,2
"QNNZZ","asynch","impasse",8,2
"QNNZZ","asynch","impasse",9,2
"QNNZZ","asynch","impasse",10,2
"QNNZZ","asynch","impasse",11,2
"QNNZZ","asynch","impasse",12,2
"QNNZZ","asynch","impasse",13,2
"K3AE8","asynch","impasse",1,0
"K3AE8","asynch","impasse",2,0
"K3AE8","asynch","impasse",3,0
"K3AE8","asynch","impasse",4,0
"K3AE8","asynch","impasse",5,0
"K3AE8","asynch","impasse",6,0
"K3AE8","asynch","impasse",7,0
"K3AE8","asynch","impasse",8,0
"K3AE8","asynch","impasse",9,0
"K3AE8","asynch","impasse",10,0
"K3AE8","asynch","impasse",11,0
"K3AE8","asynch","impasse",12,0
"K3AE8","asynch","impasse",13,0
"A9JCU","asynch","control",1,0
"A9JCU","asynch","control",2,0
"A9JCU","asynch","control",3,0
"A9JCU","asynch","control",4,0
"A9JCU","asynch","control",5,0
"A9JCU","asynch","control",6,0
"A9JCU","asynch","control",7,0
"A9JCU","asynch","control",8,0
"A9JCU","asynch","control",9,0
"A9JCU","asynch","control",10,0
"A9JCU","asynch","control",11,0
"A9JCU","asynch","control",12,0
"A9JCU","asynch","control",13,0
"BR500","asynch","impasse",1,0
"BR500","asynch","impasse",2,0
"BR500","asynch","impasse",3,0
"BR500","asynch","impasse",4,0
"BR500","asynch","impasse",5,0
"BR500","asynch","impasse",6,0
"BR500","asynch","impasse",7,0
"BR500","asynch","impasse",8,0
"BR500","asynch","impasse",9,0
"BR500","asynch","impasse",10,0
"BR500","asynch","impasse",11,0
"BR500","asynch","impasse",12,0
"BR500","asynch","impasse",13,0
"OFOB1","asynch","control",1,0
"OFOB1","asynch","control",2,0
"OFOB1","asynch","control",3,0
"OFOB1","asynch","control",4,0
"OFOB1","asynch","control",5,0
"OFOB1","asynch","control",6,0
"OFOB1","asynch","control",7,0
"OFOB1","asynch","control",8,0
"OFOB1","asynch","control",9,1
"OFOB1","asynch","control",10,2
"OFOB1","asynch","control",11,3
"OFOB1","asynch","control",12,4
"OFOB1","asynch","control",13,5
"B44PE","asynch","impasse",1,0
"B44PE","asynch","impasse",2,1
"B44PE","asynch","impasse",3,2
"B44PE","asynch","impasse",4,3
"B44PE","asynch","impasse",5,4
"B44PE","asynch","impasse",6,5
"B44PE","asynch","impasse",7,5
"B44PE","asynch","impasse",8,6
"B44PE","asynch","impasse",9,7
"B44PE","asynch","impasse",10,8
"B44PE","asynch","impasse",11,9
"B44PE","asynch","impasse",12,10
"B44PE","asynch","impasse",13,11
"96GEP","asynch","impasse",1,0
"96GEP","asynch","impasse",2,1
"96GEP","asynch","impasse",3,2
"96GEP","asynch","impasse",4,3
"96GEP","asynch","impasse",5,4
"96GEP","asynch","impasse",6,5
"96GEP","asynch","impasse",7,5
"96GEP","asynch","impasse",8,6
"96GEP","asynch","impasse",9,7
"96GEP","asynch","impasse",10,8
"96GEP","asynch","impasse",11,9
"96GEP","asynch","impasse",12,10
"96GEP","asynch","impasse",13,10
"VP6G3","asynch","impasse",1,0
"VP6G3","asynch","impasse",2,0
"VP6G3","asynch","impasse",3,0
"VP6G3","asynch","impasse",4,0
"VP6G3","asynch","impasse",5,1
"VP6G3","asynch","impasse",6,1
"VP6G3","asynch","impasse",7,1
"VP6G3","asynch","impasse",8,1
"VP6G3","asynch","impasse",9,1
"VP6G3","asynch","impasse",10,1
"VP6G3","asynch","impasse",11,1
"VP6G3","asynch","impasse",12,1
"VP6G3","asynch","impasse",13,1
"98VDX","asynch","impasse",1,0
"98VDX","asynch","impasse",2,0
"98VDX","asynch","impasse",3,0
"98VDX","asynch","impasse",4,0
"98VDX","asynch","impasse",5,1
"98VDX","asynch","impasse",6,1
"98VDX","asynch","impasse",7,1
"98VDX","asynch","impasse",8,1
"98VDX","asynch","impasse",9,1
"98VDX","asynch","impasse",10,1
"98VDX","asynch","impasse",11,1
"98VDX","asynch","impasse",12,2
"98VDX","asynch","impasse",13,2
"8MT4O","asynch","impasse",1,0
"8MT4O","asynch","impasse",2,0
"8MT4O","asynch","impasse",3,0
"8MT4O","asynch","impasse",4,0
"8MT4O","asynch","impasse",5,0
"8MT4O","asynch","impasse",6,0
"8MT4O","asynch","impasse",7,0
"8MT4O","asynch","impasse",8,0
"8MT4O","asynch","impasse",9,0
"8MT4O","asynch","impasse",10,0
"8MT4O","asynch","impasse",11,0
"8MT4O","asynch","impasse",12,0
"8MT4O","asynch","impasse",13,0
"E9SDE","asynch","impasse",1,0
"E9SDE","asynch","impasse",2,0
"E9SDE","asynch","impasse",3,0
"E9SDE","asynch","impasse",4,0
"E9SDE","asynch","impasse",5,0
"E9SDE","asynch","impasse",6,0
"E9SDE","asynch","impasse",7,0
"E9SDE","asynch","impasse",8,0
"E9SDE","asynch","impasse",9,0
"E9SDE","asynch","impasse",10,0
"E9SDE","asynch","impasse",11,0
"E9SDE","asynch","impasse",12,1
"E9SDE","asynch","impasse",13,1
"K9UQH","asynch","impasse",1,0
"K9UQH","asynch","impasse",2,0
"K9UQH","asynch","impasse",3,0
"K9UQH","asynch","impasse",4,0
"K9UQH","asynch","impasse",5,0
"K9UQH","asynch","impasse",6,0
"K9UQH","asynch","impasse",7,0
"K9UQH","asynch","impasse",8,0
"K9UQH","asynch","impasse",9,0
"K9UQH","asynch","impasse",10,0
"K9UQH","asynch","impasse",11,0
"K9UQH","asynch","impasse",12,0
"K9UQH","asynch","impasse",13,0
"EZ7J5","asynch","control",1,0
"EZ7J5","asynch","control",2,0
"EZ7J5","asynch","control",3,0
"EZ7J5","asynch","control",4,0
"EZ7J5","asynch","control",5,1
"EZ7J5","asynch","control",6,1
"EZ7J5","asynch","control",7,1
"EZ7J5","asynch","control",8,2
"EZ7J5","asynch","control",9,3
"EZ7J5","asynch","control",10,4
"EZ7J5","asynch","control",11,5
"EZ7J5","asynch","control",12,6
"EZ7J5","asynch","control",13,6
"WYZCU","asynch","control",1,0
"WYZCU","asynch","control",2,0
"WYZCU","asynch","control",3,0
"WYZCU","asynch","control",4,0
"WYZCU","asynch","control",5,1
"WYZCU","asynch","control",6,1
"WYZCU","asynch","control",7,1
"WYZCU","asynch","control",8,1
"WYZCU","asynch","control",9,1
"WYZCU","asynch","control",10,1
"WYZCU","asynch","control",11,1
"WYZCU","asynch","control",12,1
"WYZCU","asynch","control",13,2
"WB4HC","asynch","control",1,0
"WB4HC","asynch","control",2,0
"WB4HC","asynch","control",3,0
"WB4HC","asynch","control",4,0
"WB4HC","asynch","control",5,0
"WB4HC","asynch","control",6,0
"WB4HC","asynch","control",7,0
"WB4HC","asynch","control",8,0
"WB4HC","asynch","control",9,0
"WB4HC","asynch","control",10,0
"WB4HC","asynch","control",11,0
"WB4HC","asynch","control",12,0
"WB4HC","asynch","control",13,0
"OE3DT","asynch","impasse",1,0
"OE3DT","asynch","impasse",2,0
"OE3DT","asynch","impasse",3,0
"OE3DT","asynch","impasse",4,0
"OE3DT","asynch","impasse",5,1
"OE3DT","asynch","impasse",6,2
"OE3DT","asynch","impasse",7,3
"OE3DT","asynch","impasse",8,4
"OE3DT","asynch","impasse",9,5
"OE3DT","asynch","impasse",10,6
"OE3DT","asynch","impasse",11,6
"OE3DT","asynch","impasse",12,7
"OE3DT","asynch","impasse",13,8
"1QMGP","asynch","impasse",1,0
"1QMGP","asynch","impasse",2,0
"1QMGP","asynch","impasse",3,0
"1QMGP","asynch","impasse",4,0
"1QMGP","asynch","impasse",5,0
"1QMGP","asynch","impasse",6,0
"1QMGP","asynch","impasse",7,0
"1QMGP","asynch","impasse",8,0
"1QMGP","asynch","impasse",9,0
"1QMGP","asynch","impasse",10,0
"1QMGP","asynch","impasse",11,0
"1QMGP","asynch","impasse",12,0
"1QMGP","asynch","impasse",13,0
"Z461O","asynch","control",1,0
"Z461O","asynch","control",2,0
"Z461O","asynch","control",3,0
"Z461O","asynch","control",4,0
"Z461O","asynch","control",5,0
"Z461O","asynch","control",6,0
"Z461O","asynch","control",7,0
"Z461O","asynch","control",8,0
"Z461O","asynch","control",9,0
"Z461O","asynch","control",10,0
"Z461O","asynch","control",11,0
"Z461O","asynch","control",12,0
"Z461O","asynch","control",13,0
"E6KMK","asynch","control",1,0
"E6KMK","asynch","control",2,0
"E6KMK","asynch","control",3,0
"E6KMK","asynch","control",4,0
"E6KMK","asynch","control",5,0
"E6KMK","asynch","control",6,0
"E6KMK","asynch","control",7,0
"E6KMK","asynch","control",8,0
"E6KMK","asynch","control",9,0
"E6KMK","asynch","control",10,0
"E6KMK","asynch","control",11,0
"E6KMK","asynch","control",12,0
"E6KMK","asynch","control",13,0
"0F1A8","asynch","control",1,0
"0F1A8","asynch","control",2,0
"0F1A8","asynch","control",3,0
"0F1A8","asynch","control",4,0
"0F1A8","asynch","control",5,0
"0F1A8","asynch","control",6,0
"0F1A8","asynch","control",7,0
"0F1A8","asynch","control",8,0
"0F1A8","asynch","control",9,0
"0F1A8","asynch","control",10,0
"0F1A8","asynch","control",11,0
"0F1A8","asynch","control",12,0
"0F1A8","asynch","control",13,0
"9S5Z0","asynch","control",1,0
"9S5Z0","asynch","control",2,0
"9S5Z0","asynch","control",3,0
"9S5Z0","asynch","control",4,0
"9S5Z0","asynch","control",5,0
"9S5Z0","asynch","control",6,0
"9S5Z0","asynch","control",7,0
"9S5Z0","asynch","control",8,0
"9S5Z0","asynch","control",9,0
"9S5Z0","asynch","control",10,0
"9S5Z0","asynch","control",11,0
"9S5Z0","asynch","control",12,0
"9S5Z0","asynch","control",13,0
"ARCSZ","asynch","impasse",1,0
"ARCSZ","asynch","impasse",2,0
"ARCSZ","asynch","impasse",3,0
"ARCSZ","asynch","impasse",4,0
"ARCSZ","asynch","impasse",5,1
"ARCSZ","asynch","impasse",6,1
"ARCSZ","asynch","impasse",7,1
"ARCSZ","asynch","impasse",8,1
"ARCSZ","asynch","impasse",9,1
"ARCSZ","asynch","impasse",10,1
"ARCSZ","asynch","impasse",11,1
"ARCSZ","asynch","impasse",12,1
"ARCSZ","asynch","impasse",13,1
"F86ZM","asynch","control",1,0
"F86ZM","asynch","control",2,0
"F86ZM","asynch","control",3,0
"F86ZM","asynch","control",4,0
"F86ZM","asynch","control",5,0
"F86ZM","asynch","control",6,0
"F86ZM","asynch","control",7,0
"F86ZM","asynch","control",8,0
"F86ZM","asynch","control",9,0
"F86ZM","asynch","control",10,0
"F86ZM","asynch","control",11,0
"F86ZM","asynch","control",12,0
"F86ZM","asynch","control",13,0
"0LCME","asynch","impasse",1,0
"0LCME","asynch","impasse",2,0
"0LCME","asynch","impasse",3,0
"0LCME","asynch","impasse",4,0
"0LCME","asynch","impasse",5,0
"0LCME","asynch","impasse",6,0
"0LCME","asynch","impasse",7,0
"0LCME","asynch","impasse",8,0
"0LCME","asynch","impasse",9,0
"0LCME","asynch","impasse",10,0
"0LCME","asynch","impasse",11,0
"0LCME","asynch","impasse",12,0
"0LCME","asynch","impasse",13,0
"UN6MT","asynch","control",1,0
"UN6MT","asynch","control",2,0
"UN6MT","asynch","control",3,0
"UN6MT","asynch","control",4,0
"UN6MT","asynch","control",5,0
"UN6MT","asynch","control",6,0
"UN6MT","asynch","control",7,0
"UN6MT","asynch","control",8,0
"UN6MT","asynch","control",9,0
"UN6MT","asynch","control",10,0
"UN6MT","asynch","control",11,0
"UN6MT","asynch","control",12,0
"UN6MT","asynch","control",13,0
"CHP0K","asynch","impasse",1,0
"CHP0K","asynch","impasse",2,0
"CHP0K","asynch","impasse",3,0
"CHP0K","asynch","impasse",4,1
"CHP0K","asynch","impasse",5,2
"CHP0K","asynch","impasse",6,2
"CHP0K","asynch","impasse",7,2
"CHP0K","asynch","impasse",8,3
"CHP0K","asynch","impasse",9,4
"CHP0K","asynch","impasse",10,5
"CHP0K","asynch","impasse",11,6
"CHP0K","asynch","impasse",12,7
"CHP0K","asynch","impasse",13,8
"KNH2B","asynch","control",1,0
"KNH2B","asynch","control",2,0
"KNH2B","asynch","control",3,0
"KNH2B","asynch","control",4,0
"KNH2B","asynch","control",5,0
"KNH2B","asynch","control",6,0
"KNH2B","asynch","control",7,0
"KNH2B","asynch","control",8,0
"KNH2B","asynch","control",9,0
"KNH2B","asynch","control",10,0
"KNH2B","asynch","control",11,0
"KNH2B","asynch","control",12,0
"KNH2B","asynch","control",13,0
"XOZJ7","asynch","control",1,0
"XOZJ7","asynch","control",2,0
"XOZJ7","asynch","control",3,0
"XOZJ7","asynch","control",4,0
"XOZJ7","asynch","control",5,0
"XOZJ7","asynch","control",6,0
"XOZJ7","asynch","control",7,0
"XOZJ7","asynch","control",8,1
"XOZJ7","asynch","control",9,1
"XOZJ7","asynch","control",10,1
"XOZJ7","asynch","control",11,1
"XOZJ7","asynch","control",12,1
"XOZJ7","asynch","control",13,1
"Y7EP3","asynch","impasse",1,0
"Y7EP3","asynch","impasse",2,0
"Y7EP3","asynch","impasse",3,0
"Y7EP3","asynch","impasse",4,0
"Y7EP3","asynch","impasse",5,1
"Y7EP3","asynch","impasse",6,1
"Y7EP3","asynch","impasse",7,1
"Y7EP3","asynch","impasse",8,1
"Y7EP3","asynch","impasse",9,1
"Y7EP3","asynch","impasse",10,1
"Y7EP3","asynch","impasse",11,1
"Y7EP3","asynch","impasse",12,1
"Y7EP3","asynch","impasse",13,1
"776UX","asynch","control",1,0
"776UX","asynch","control",2,0
"776UX","asynch","control",3,0
"776UX","asynch","control",4,0
"776UX","asynch","control",5,0
"776UX","asynch","control",6,0
"776UX","asynch","control",7,0
"776UX","asynch","control",8,0
"776UX","asynch","control",9,0
"776UX","asynch","control",10,0
"776UX","asynch","control",11,0
"776UX","asynch","control",12,0
"776UX","asynch","control",13,0
"XCK4Q","asynch","control",1,0
"XCK4Q","asynch","control",2,0
"XCK4Q","asynch","control",3,0
"XCK4Q","asynch","control",4,0
"XCK4Q","asynch","control",5,1
"XCK4Q","asynch","control",6,1
"XCK4Q","asynch","control",7,1
"XCK4Q","asynch","control",8,1
"XCK4Q","asynch","control",9,1
"XCK4Q","asynch","control",10,1
"XCK4Q","asynch","control",11,1
"XCK4Q","asynch","control",12,1
"XCK4Q","asynch","control",13,1
"57C0V","asynch","impasse",1,0
"57C0V","asynch","impasse",2,0
"57C0V","asynch","impasse",3,1
"57C0V","asynch","impasse",4,1
"57C0V","asynch","impasse",5,1
"57C0V","asynch","impasse",6,1
"57C0V","asynch","impasse",7,1
"57C0V","asynch","impasse",8,1
"57C0V","asynch","impasse",9,1
"57C0V","asynch","impasse",10,1
"57C0V","asynch","impasse",11,1
"57C0V","asynch","impasse",12,1
"57C0V","asynch","impasse",13,1
"NV47T","asynch","impasse",1,0
"NV47T","asynch","impasse",2,0
"NV47T","asynch","impasse",3,1
"NV47T","asynch","impasse",4,1
"NV47T","asynch","impasse",5,1
"NV47T","asynch","impasse",6,1
"NV47T","asynch","impasse",7,1
"NV47T","asynch","impasse",8,1
"NV47T","asynch","impasse",9,1
"NV47T","asynch","impasse",10,1
"NV47T","asynch","impasse",11,1
"NV47T","asynch","impasse",12,1
"NV47T","asynch","impasse",13,1
"XKX1V","asynch","impasse",1,0
"XKX1V","asynch","impasse",2,0
"XKX1V","asynch","impasse",3,0
"XKX1V","asynch","impasse",4,0
"XKX1V","asynch","impasse",5,1
"XKX1V","asynch","impasse",6,1
"XKX1V","asynch","impasse",7,1
"XKX1V","asynch","impasse",8,1
"XKX1V","asynch","impasse",9,1
"XKX1V","asynch","impasse",10,1
"XKX1V","asynch","impasse",11,1
"XKX1V","asynch","impasse",12,1
"XKX1V","asynch","impasse",13,1
"F4XPD","asynch","control",1,0
"F4XPD","asynch","control",2,0
"F4XPD","asynch","control",3,0
"F4XPD","asynch","control",4,0
"F4XPD","asynch","control",5,0
"F4XPD","asynch","control",6,0
"F4XPD","asynch","control",7,0
"F4XPD","asynch","control",8,0
"F4XPD","asynch","control",9,0
"F4XPD","asynch","control",10,0
"F4XPD","asynch","control",11,0
"F4XPD","asynch","control",12,0
"F4XPD","asynch","control",13,0
"CLV1E","asynch","impasse",1,0
"CLV1E","asynch","impasse",2,0
"CLV1E","asynch","impasse",3,0
"CLV1E","asynch","impasse",4,1
"CLV1E","asynch","impasse",5,1
"CLV1E","asynch","impasse",6,2
"CLV1E","asynch","impasse",7,3
"CLV1E","asynch","impasse",8,4
"CLV1E","asynch","impasse",9,5
"CLV1E","asynch","impasse",10,6
"CLV1E","asynch","impasse",11,7
"CLV1E","asynch","impasse",12,8
"CLV1E","asynch","impasse",13,8
"BYKF0","asynch","control",1,0
"BYKF0","asynch","control",2,0
"BYKF0","asynch","control",3,0
"BYKF0","asynch","control",4,0
"BYKF0","asynch","control",5,0
"BYKF0","asynch","control",6,0
