"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"8FE87","tango","spring18","113","7","duration+starts","FB",21159,0,1,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","8","duration+contained","E",128177,0,1,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","9","starttime+before+endtime+during","I",40956,1,1,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","10","ends","FX",23783,0,0,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","11","starttime","FB",12380,0,1,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","12","starts","FB",41646,0,0,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","13","meets","FX",17655,0,1,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","14","endtime","",30954,0,0,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","15","midpoint","EF",28166,0,1,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","1","starttime","A",37763,0,1,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","2","starts","DE",30687,0,0,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","3","meets","A",21753,0,0,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","4","endtime","DE",15927,0,0,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","5","midpoint","U",181635,0,1,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","6","duration","EG",12627,1,1,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","7","duration+starts","FB",14542,0,1,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","8","duration+contained","E",47471,0,1,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","9","starttime+before+endtime+during","",35128,0,0,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","10","ends","FX",78545,0,0,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","11","starttime","FB",9539,0,1,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","12","starts","FB",12482,0,0,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","13","meets","FX",39981,0,1,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","14","endtime","B",63448,0,1,"1","1","Triangular-XInside-YInside"
"CSU5Z","tango","spring18","113","15","midpoint","EF",51957,0,1,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","1","starttime","A",34149,0,1,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","2","starts","E",14773,0,1,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","3","meets","Z",80258,0,1,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","4","endtime","HB",236900,0,0,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","5","midpoint","FDGB",132965,0,0,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","6","duration","EG",7506,1,1,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","7","duration+starts","IJXOZN",43265,0,0,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","8","duration+contained","E",77777,0,1,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","9","starttime+before+endtime+during","",30611,0,0,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","10","ends","BX",22202,0,0,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","11","starttime","FB",6422,0,1,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","12","starts","EG",28377,0,0,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","13","meets","FX",32645,0,1,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","14","endtime","X",76244,1,0,"1","1","Triangular-XInside-YInside"
"SQ6AK","tango","spring18","113","15","midpoint","B",75288,0,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","1","starttime","F",28493,1,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","2","starts","K",9652,1,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","3","meets","AH",32251,0,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","4","endtime","H",55576,1,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","5","midpoint","Z",169744,0,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","6","duration","EG",36631,1,1,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","7","duration+starts","XO",64310,1,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","8","duration+contained","G",43506,1,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","9","starttime+before+endtime+during","E",100282,0,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","10","ends","E",6277,1,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","11","starttime","ML",10552,1,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","12","starts","G",9424,1,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","13","meets","EF",17508,1,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","14","endtime","X",5728,1,0,"1","1","Triangular-XInside-YInside"
"0CR6Z","tango","spring18","113","15","midpoint","KX",16002,1,0,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","1","starttime","A",60021,0,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","2","starts","E",8798,0,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","3","meets","Z",13059,0,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","4","endtime","",46325,0,0,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","5","midpoint","U",104181,0,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","6","duration","EG",20290,1,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","7","duration+starts","FB",24301,0,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","8","duration+contained","E",47201,0,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","9","starttime+before+endtime+during","I",20767,1,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","10","ends","X",131687,0,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","11","starttime","FB",20258,0,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","12","starts","B",13374,0,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","13","meets","FX",47554,0,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","14","endtime","B",30591,0,1,"1","1","Triangular-XInside-YInside"
"X2QZK","tango","spring18","113","15","midpoint","EF",42094,0,1,"1","1","Triangular-XInside-YInside"
