"subject","study","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","discriminant","tri_score","orth_score","other_score","blank_score","answer","rt_s","condition"
"L9124","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",19.91835,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-1,0,1,0,0,"U",8.38,"11111"
"L9124","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",19.9801,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,0,0,"I",3.609,"11111"
"L9124","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",20.1123333333333,"Which shift(s) are six hours long?","duration","6","FALSE",-0.0833333333333333,0,0,1,0,"K",3.513,"11111"
"L9124","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",20.1610666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.0833333333333333,0,0,1,0,"G",2.815,"11111"
"L9124","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",20.1962666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"F",2.012,"11111"
"L9124","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",20.2259166666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"H",1.687,"11111"
"L9124","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",20.2525,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"A",1.488,"11111"
"L9124","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",20.2754333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.0833333333333333,0,0,1,0,"Z",1.279,"11111"
"L9124","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",20.3096,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,0,0,"F",1.949,"11111"
"L9124","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",20.3379333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.0833333333333333,0,0,1,0,"J",1.607,"11111"
"L9124","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",20.3638166666667,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1,0,1,0,0,"B",1.463,"11111"
"L9124","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",20.3912666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.5,0,1,0,0,"F",1.562,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",0.4679,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",8.331,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",0.683616666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",12.832,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",0.900033333333333,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,0,0,"A",12.887,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.12226666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"E",13.235,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.2772,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-1,0,1,0,0,"U",69.255,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.5175,"Which shift(s) are six hours long?","duration","6","FALSE",0,1,1,0,0,"E",72.047,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.56335,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.0833333333333333,0,0,1,0,"N",2.476,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.69766666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"C",7.959,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.75143333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"K",3.134,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.99435,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"N",134.463,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.63875,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.0833333333333333,0,0,1,0,"N",38.363,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.66026666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"N",1.193,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.75638333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.0833333333333333,0,0,1,0,"N",5.67,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.82815,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"O",4.207,"11111"
"VL4EY","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.93843333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",0.5,1,0,0,0,"X",6.516,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",0.692883333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",19.896,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",0.89135,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",11.781,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.26441666666667,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,0,0,"A",22.039,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.99851666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.166666666666667,0,0,2,0,"D,E",43.947,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.6973,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"F",41.649,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.83896666666667,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",6.919,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.21031666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.583333333333333,0,1,1,0,"F,Z",22.146,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.16881666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1.58333333333333,0,1,7,0,"D,E,H,I,J,N,O,Z",57.388,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.50718333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",20.185,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.63091666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"B",7.113,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.86085,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",13.681,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.95715,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",5.661,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.22041666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"H,L",15.679,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.92903333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1,0,1,0,0,"B",42.394,"11111"
"781AJ","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.0865,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.166666666666667,0,0,2,0,"H,N",9.326,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.07203333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",22.617,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.22256666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",8.908,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.421,"Which shift(s) begin when C ends?","meets","3","FALSE",0,0,0,0,1,"",11.731,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.68113333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE",0,0,0,0,1,"",15.502,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.95568333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE",1,1,0,0,0,"O",16.35,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.22836666666667,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",11.364,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.61573333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",23.126,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.71015,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1.58333333333333,0,1,7,0,"D,E,H,I,J,N,O,Z",65.528,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.06876666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,1,1,1,0,"F,I",21.02,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.17456666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"B",6.162,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.3522,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",10.545,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.78123333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",25.588,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.22166666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"D,N",26.29,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.56693333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",0,0,0,0,1,"",20.536,"11111"
"SFGM1","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.90005,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE",1,2,0,0,0,"K,X",19.85,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",0.912616666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",17.574,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.14728333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",14.008,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.11846666666667,"Which shift(s) begin when C ends?","meets","3","FALSE",-1,0,1,0,0,"Z",58.204,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.13663333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-1.08333333333333,0,1,1,0,"F,U",61.018,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.34658333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-1,0,1,0,0,"U",72.364,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.69136666666667,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",15.975,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.90588333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",132.798,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.6346,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1,0,1,0,0,"E",43.507,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.13885,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",30.186,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.81478333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE",-1,0,1,0,0,"X",40.488,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.02595,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",12.602,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.22258333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",11.729,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.57101666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.583333333333333,0,1,1,0,"Z,X",20.833,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",11.6697666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1,0,1,0,0,"B",125.857,"11111"
"O06WG","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",12.6415,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-1,0,2,0,0,"E,F",58.088,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.13755,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",25.347,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.3123,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",10.325,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.53858333333333,"Which shift(s) begin when C ends?","meets","3","FALSE",-1,0,1,0,0,"Z",13.467,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.09035,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-1,0,1,0,0,"U",32.958,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.11345,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-1,0,1,0,0,"U",61.25,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.38951666666667,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",10.557,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.63053333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",14.262,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.23871666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1,0,1,0,0,"E",36.318,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.90575,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",39.884,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.4437,"Which shift(s) end at the same time as F?","ends","10","FALSE",-1,0,1,0,0,"X",32.126,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.60686666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",9.658,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.6828,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",4.344,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.17683333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.5,1,2,0,0,"F,X",29.51,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.45533333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1,0,1,0,0,"B",16.61,"11111"
"JGQL7","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.39266666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-1,0,2,0,0,"E,F",56.072,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",0.423633333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",12.531,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",0.557966666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",7.952,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",0.8157,"Which shift(s) begin when C ends?","meets","3","FALSE",-1,0,1,0,0,"Z",15.36,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.306,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-1,0,1,0,0,"U",29.318,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.96485,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",0,0,0,0,1,"",99.428,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.12248333333333,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",7.979,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.36703333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",14.534,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.01531666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1,0,1,0,0,"E",38.794,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.21606666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",11.95,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.60106666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE",-1,0,1,0,0,"X",23.003,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.79251666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",11.388,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.94478333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",9.035,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.55811666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.5,1,2,0,0,"F,X",36.706,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.98976666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1,0,1,0,0,"B",25.796,"11111"
"BF9X8","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.5482,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-1,0,2,0,0,"E,F",33.411,"11111"
"Y96DE","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.45728333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",30.071,"11111"
"Y96DE","SGC4A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.68503333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",13.502,"11111"
