"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"0LCME","a15418907","fall21","111","15","midpoint","EF",45994,0,1,"1","2","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","121","1","starttime","A",16793,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","121","2","starts","E",22600,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","3","meets","Z",16347,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","121","4","endtime","U",43128,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","5","midpoint","U",77237,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","6","duration","EG",9608,1,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","121","7","duration+starts","FB",20101,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","121","8","duration+contained","E",48157,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","10","ends","FX",44767,0,0,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","11","starttime","FB",12600,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","12","starts","B",10888,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","13","meets","FX",23658,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","121","14","endtime","B",24132,0,1,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","121","1","starttime","A",11000,0,1,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","121","2","starts","EG",37328,0,0,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","121","3","meets","AUB",120464,0,0,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","121","5","midpoint","O",109813,1,0,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","111","6","duration","EG",12276,1,1,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","111","7","duration+starts","FB",196403,0,1,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","111","8","duration+contained","JMND",219604,0,0,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","111","9","starttime+before+endtime+during","MXND",48517,0,0,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","111","11","starttime","FB",23694,0,1,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","121","12","starts","B",25179,0,1,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","121","13","meets","AL",98060,0,0,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","121","14","endtime","L",224894,0,0,"1","1","Orthogonal-XInside-YFull"
"NTSOK","a16900930","fall21","121","15","midpoint","KX",72543,1,0,"1","1","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","111","2","starts","KE",28757,0,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","4","endtime","H",17479,1,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","5","midpoint","A",13249,1,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","111","6","duration","EG",10135,1,1,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","111","7","duration+starts","FZ",19137,0,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","9","starttime+before+endtime+during","I",53451,1,1,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","111","10","ends","E",21267,1,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","12","starts","G",25153,1,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","111","15","midpoint","KX",22284,1,0,"1","2","Orthogonal-XInside-YFull"
"L6X0K","a16900930","fall21","121","3","meets","Z",24172,0,1,"1","1","Orthogonal-XInside-YFull"
"L6X0K","a16900930","fall21","121","4","endtime","O",58193,0,0,"1","1","Orthogonal-XInside-YFull"
"L6X0K","a16900930","fall21","121","5","midpoint","FG",20585,0,0,"1","1","Orthogonal-XInside-YFull"
"L6X0K","a16900930","fall21","121","6","duration","EG",11055,1,1,"1","1","Orthogonal-XInside-YFull"
"L6X0K","a16900930","fall21","111","7","duration+starts","FB",24407,0,1,"1","1","Orthogonal-XInside-YFull"
"L6X0K","a16900930","fall21","111","8","duration+contained","IE",54209,0,0,"1","1","Orthogonal-XInside-YFull"
"L6X0K","a16900930","fall21","111","9","starttime+before+endtime+during","I",64201,1,1,"1","1","Orthogonal-XInside-YFull"
"L6X0K","a16900930","fall21","121","10","ends","Z",14234,0,0,"1","1","Orthogonal-XInside-YFull"
"L6X0K","a16900930","fall21","121","11","starttime","FB",7685,0,1,"1","1","Orthogonal-XInside-YFull"
"L6X0K","a16900930","fall21","121","13","meets","E",158954,0,0,"1","1","Orthogonal-XInside-YFull"
"L6X0K","a16900930","fall21","111","15","midpoint","FZ",39928,0,0,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","1","starttime","A",11377,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","2","starts","E",7078,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","3","meets","Z",15446,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","4","endtime","U",58593,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","5","midpoint","U",74212,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","6","duration","EG",13368,1,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","7","duration+starts","FB",19578,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","8","duration+contained","E",66972,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","9","starttime+before+endtime+during","I",40493,1,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","10","ends","X",54041,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","11","starttime","FB",9932,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","12","starts","B",38013,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","13","meets","FX",15072,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","14","endtime","B",39606,0,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","1","starttime","A",31853,0,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","3","meets","A",14500,0,0,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","4","endtime","U",34917,0,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","5","midpoint","J",50592,0,0,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","6","duration","EG",13027,1,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","121","7","duration+starts","FB",31018,0,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","8","duration+contained","",55702,0,0,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","121","9","starttime+before+endtime+during","I",17598,1,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","10","ends","E",11960,1,0,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","11","starttime","M",12489,0,0,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","12","starts","B",7973,0,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","121","13","meets","JX",33610,0,0,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","121","14","endtime","",19766,0,0,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","15","midpoint","",2455,0,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","111","1","starttime","CF",75873,0,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","121","2","starts","K",34561,1,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","121","3","meets","F",25756,1,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","111","4","endtime","H",13475,1,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","121","5","midpoint","O",141386,1,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","111","6","duration","EG",9898,1,1,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","111","8","duration+contained","G",54200,1,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","111","9","starttime+before+endtime+during","E",35868,0,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","111","11","starttime","ML",14472,1,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","121","12","starts","G",11894,1,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","121","13","meets","HN",23370,0,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","111","14","endtime","X",7412,1,0,"1","1","Orthogonal-XInside-YFull"
"G0O8S","a15049392","fall21","111","15","midpoint","X",199747,0,0,"1","1","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","1","starttime","AI",44640,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","111","2","starts","G",23947,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","111","3","meets","O",22140,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","111","4","endtime","D",17628,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","9","starttime+before+endtime+during","IF",24207,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","10","ends","Z",14524,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","11","starttime","FB",13217,0,1,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","12","starts","B",33006,0,1,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","111","13","meets","PLH",35771,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","111","14","endtime","G",17653,0,0,"1","2","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","111","1","starttime","A",19909,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","2","starts","E",26813,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","111","4","endtime","U",148812,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","111","5","midpoint","U",200762,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","111","7","duration+starts","FB",31338,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","8","duration+contained","E",69617,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","9","starttime+before+endtime+during","F",75924,0,0,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","10","ends","JM",51051,0,0,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","111","11","starttime","FBXZ",74703,0,0,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","12","starts","B",60822,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","14","endtime","B",120155,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","111","15","midpoint","FZ",53760,0,0,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","1","starttime","A",24894,0,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","121","2","starts","E",16433,0,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","3","meets","Z",21753,0,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","4","endtime","",34496,0,0,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","121","6","duration","EG",8026,1,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","121","9","starttime+before+endtime+during","I",26148,1,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","121","10","ends","BX",52292,0,0,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","121","11","starttime","FB",7097,0,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","12","starts","B",5252,0,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","14","endtime","",36191,0,0,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","15","midpoint","",31868,0,0,"1","1","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","1","starttime","",28553,0,0,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","2","starts","",16537,0,0,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","3","meets","F",41858,1,0,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","4","endtime","O",68686,0,0,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","5","midpoint","",85633,0,0,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","6","duration","EG",17653,1,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","7","duration+starts","FB",29916,0,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","8","duration+contained","E",61589,0,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","9","starttime+before+endtime+during","I",91228,1,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","10","ends","X",54118,0,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","11","starttime","FB",64934,0,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","13","meets","FX",57880,0,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","15","midpoint","EF",37445,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","1","starttime","AI",47780,0,0,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","2","starts","G",98709,0,0,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","3","meets","F",30650,1,0,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","4","endtime","",55822,0,0,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","5","midpoint","K",67887,0,0,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","6","duration","EG",12292,1,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","7","duration+starts","FB",37721,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","8","duration+contained","E",60423,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","9","starttime+before+endtime+during","I",26858,1,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","10","ends","X",159148,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","12","starts","B",15196,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","13","meets","FX",81668,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","15","midpoint","EF",99708,0,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","1","starttime","",22161,0,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","2","starts","J",21994,0,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","3","meets","O",12955,0,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","4","endtime","CAIOZFHJKU",27659,0,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","5","midpoint","A",18593,1,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","6","duration","EG",12471,1,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","7","duration+starts","FB",37991,0,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","8","duration+contained","IJM",84970,0,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","9","starttime+before+endtime+during","I",21392,1,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","10","ends","",88466,0,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","11","starttime","FB",10971,0,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","12","starts","B",5332,0,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","13","meets","FX",35664,0,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","14","endtime","B",20429,0,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","15","midpoint","",52666,0,0,"1","2","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","1","starttime","A",22785,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","2","starts","E",8382,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","111","4","endtime","U",77545,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","111","5","midpoint","F",36383,0,0,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","111","6","duration","EG",6756,1,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","111","7","duration+starts","FB",20300,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","8","duration+contained","E",38847,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","10","ends","X",42434,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","11","starttime","FB",10475,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","12","starts","B",8686,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","14","endtime","B",15152,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","111","15","midpoint","EF",51818,0,1,"1","1","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","111","1","starttime","AI",40366,0,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","111","2","starts","",79536,0,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","111","3","meets","AF",21259,0,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","111","5","midpoint","K",235834,0,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","6","duration","EG",8582,1,1,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","7","duration+starts","XO",79109,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","8","duration+contained","G",115255,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","9","starttime+before+endtime+during","E",45105,0,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","111","11","starttime","ML",16674,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","13","meets","EF",23502,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","14","endtime","X",22166,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","111","15","midpoint","X",37467,0,0,"1","2","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","111","1","starttime","A",21479,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","3","meets","Z",20304,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","111","4","endtime","U",57517,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","6","duration","EG",9450,1,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","111","9","starttime+before+endtime+during","I",13203,1,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","12","starts","B",12698,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","13","meets","FX",40134,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","14","endtime","FB",49101,0,0,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","15","midpoint","EF",45974,0,1,"1","1","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","111","1","starttime","F",5563,1,0,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","111","2","starts","K",8498,1,0,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","111","3","meets","F",9119,1,0,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","121","4","endtime","H",5250,1,0,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","121","5","midpoint","A",5724,1,0,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","121","7","duration+starts","XO",14952,1,0,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","111","9","starttime+before+endtime+during","I",35427,1,1,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","111","10","ends","E",5362,1,0,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","111","11","starttime","ML",7513,1,0,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","111","12","starts","G",11374,1,0,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","111","13","meets","EF",16632,1,0,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","121","14","endtime","X",7591,1,0,"1","2","Orthogonal-XInside-YFull"
"2NF6Q","a15769204","fall21","121","15","midpoint","KX",9822,1,0,"1","2","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","1","starttime","IJD",18466,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","2","starts","J",9977,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","3","meets","OK",17055,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","4","endtime","",10131,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","5","midpoint","JD",14684,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","6","duration","EG",8305,1,1,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","7","duration+starts","AX",36519,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","8","duration+contained","KL",112682,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","10","ends","L",2270,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","12","starts","Z",58232,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","13","meets","",9026,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","14","endtime","IBO",9734,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","15","midpoint","ND",15972,0,0,"1","1","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","1","starttime","",44416,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","2","starts","",42483,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","3","meets","B",42848,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","4","endtime","",39141,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","5","midpoint","A",26666,1,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","6","duration","EG",16380,1,1,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","7","duration+starts","FB",39943,0,1,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","8","duration+contained","",32528,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","9","starttime+before+endtime+during","",30229,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","10","ends","Z",7955,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","11","starttime","FB",12351,0,1,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","12","starts","B",11761,0,1,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","13","meets","F",27149,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","14","endtime","",11982,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","15","midpoint","",19337,0,0,"1","2","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","2","starts","E",7794,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","3","meets","Z",12303,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","5","midpoint","U",51285,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","121","6","duration","EG",12464,1,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","121","7","duration+starts","FB",18700,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","8","duration+contained","E",30124,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","9","starttime+before+endtime+during","I",36630,1,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","121","10","ends","X",49088,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","11","starttime","FB",17563,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","12","starts","B",6663,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","13","meets","FX",39338,0,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","121","3","meets","Z",14199,0,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","121","4","endtime","U",45101,0,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","121","5","midpoint","U",53012,0,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","121","6","duration","EG",13831,1,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","111","7","duration+starts","FB",36954,0,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","111","8","duration+contained","E",28107,0,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","111","10","ends","X",72391,0,1,"1","1","Orthogonal-XInside-YFull"
